sys i itr dvfs rapl read_5th read_10th read_50th read_90th read_95th read_99th measure_QPS target_QPS time joules rx_desc rx_bytes tx_desc tx_bytes instructions ref_cycles num_interrupts
linux_tuned 1 1 0x1d00 135 61.3 62.8 75.7 104.1 115.6 147.6 200101.2 200000 20.01 1078.24 5073275 778038313 12066586 959146091 102275290954.0 518005396508.0 8136987
linux_tuned 2 1 0x1d00 135 61.2 62.7 75.7 103.9 115.7 148.9 200211.1 200000 20.01 1078.44 5078106 779470356 12073680 964085407 102089987338.0 517640459754.0 8124412
linux_tuned 0 1 0x1d00 135 66.5 71.4 111.1 231.1 308.9 663.8 399816.8 400000 20.01 1207.99 8424874 1441372162 23852051 1923867984 166461073870.0 797895515456.0 13115972
linux_tuned 1 1 0x1d00 135 66.9 72.0 110.2 232.5 314.1 678.5 400057.9 400000 20.01 1208.16 8429488 1441667633 23867277 1922835527 166592033035.0 799076958955.0 13138130
linux_tuned 2 1 0x1d00 135 66.4 71.8 110.1 232.2 309.9 660.4 400129.2 400000 20.01 1208.2 8429900 1441906800 23872657 1920806063 166502012930.0 798432941513.0 13148832
linux_tuned 0 1 0x1d00 135 180.5 264.2 832.1 2311.1 3231.8 5532.1 600006.6 600000 20.01 1242.04 12306172 2124302689 30260112 2777961259 196735517583.0 880415764062.0 15980838
linux_tuned 1 1 0x1d00 135 186.2 272.3 834.3 2257.5 3114.0 5293.4 599839.0 600000 20.01 1253.72 12304858 2126147056 30244930 2783680685 196587474439.0 879961421323.0 15979391
linux_tuned 2 1 0x1d00 135 180.5 265.0 836.2 2301.0 3241.2 5340.7 600076.5 600000 20.01 1243.02 12314559 2127703399 30260910 2787123619 196356472336.0 878920265904.0 15986686
linux_tuned 0 1 0x1d00 135 61.5 63.1 76.3 104.4 116.5 148.8 200126.5 200000 20.01 1077.35 5075321 778691366 12069308 966765090 102134495344.0 518546102639.0 8126345
linux_tuned 1 1 0x1d00 135 61.4 63.1 76.1 104.3 116.1 147.9 199771.9 200000 20.01 1077.3 5077417 776941679 12046132 957424261 102206140897.0 517630328720.0 8114251
linux_tuned 2 1 0x1d00 135 61.4 63.0 76.0 104.6 116.5 149.4 200195.0 200000 20.01 1078.44 5071257 778140321 12072664 962475030 102278256424.0 518668346861.0 8119285
linux_tuned 0 1 0x1d00 135 67.1 72.1 110.7 234.5 316.2 690.2 399958.2 400000 20.01 1206.76 8425602 1441239032 23858092 1920777607 166544453239.0 798975142971.0 13126560
linux_tuned 1 1 0x1d00 135 66.7 71.6 110.0 232.5 311.8 672.9 399887.4 400000 20.01 1206.52 8424659 1441105408 23857891 1918782014 166313958869.0 798325542275.0 13133572
linux_tuned 2 1 0x1d00 135 66.2 71.3 110.8 237.4 322.1 693.9 399858.3 400000 20.01 1207.1 8426001 1440751276 23852479 1915005932 166521625007.0 798489754311.0 13120425
linux_tuned 0 1 0x1d00 135 179.2 265.5 835.2 2338.2 3229.2 5446.1 599664.5 600000 20.01 1247.44 12308325 2126531749 30209814 2792124261 196608979115.0 880851844080.0 15967962
linux_tuned 1 1 0x1d00 135 180.6 270.4 842.7 2294.3 3173.5 5346.8 600058.6 600000 20.01 1231.27 12320957 2129552032 30227069 2793001267 196682703463.0 881180753554.0 15993789
linux_tuned 2 1 0x1d00 135 182.8 269.6 844.1 2276.7 3169.7 5359.1 600096.4 600000 20.01 1242.59 12309623 2129249064 30225891 2795007584 196498023116.0 880877341663.0 15987000
linux_tuned 0 1 0x1d00 135 61.4 63.0 76.2 104.2 115.9 145.2 200031.5 200000 20.01 1076.77 5073087 777133546 12061958 958366297 102207352655.0 518153080603.0 8126326
linux_tuned 1 1 0x1d00 135 61.3 62.8 75.8 104.3 115.8 145.8 199759.7 200000 20.01 1076.64 5061026 776400218 12046045 959821504 101559806488.0 516071251281.0 8104194
linux_tuned 2 1 0x1d00 135 61.1 62.6 75.7 104.6 116.3 147.5 200227.7 200000 20.01 1077.04 5071469 778595991 12075359 964035712 102301367033.0 518148186882.0 8110873
linux_tuned 0 1 0x1d00 135 66.5 71.8 111.5 235.6 317.8 703.5 399813.1 400000 20.01 1206.98 8420670 1440412268 23846365 1924232811 166539179813.0 798951043391.0 13107525
linux_tuned 1 1 0x1d00 135 66.6 71.6 110.6 233.9 315.9 685.1 400038.4 400000 20.01 1206.94 8426096 1440890498 23861979 1916511828 166419177659.0 798398621724.0 13119441
