sys msg i itr dvfs time pk0j joules ins cyc refcyc llcmiss c7 num_interrupts
ebbrt_tuned 524288 0 38 0x1700 4.880146 84.145309 105.531311 2349510172 2446853431 4622138929 1895305 118838 123782
ebbrt_tuned 524288 1 38 0x1700 4.881762 84.146790 105.606621 2352379871 2449279573 4625042931 1895659 118844 123822
ebbrt_tuned 524288 0 38 0x1500 4.885582 84.213501 102.103394 2367058928 2448687493 4768735524 1912337 118377 123760
ebbrt_tuned 524288 1 38 0x1500 4.886274 84.230865 102.075470 2359462732 2443236732 4761122647 1908790 118424 123786
ebbrt_tuned 524288 0 38 0x1300 4.891199 84.310951 98.987549 2370596060 2442805530 4917308730 1924034 117708 123960
ebbrt_tuned 524288 1 38 0x1300 4.891460 84.302391 99.051079 2381965770 2448458088 4923026254 1923451 117683 123938
ebbrt_tuned 524288 0 38 0x1100 4.891736 84.312263 95.686295 2459713264 2473232776 5126068565 1938006 117044 124112
ebbrt_tuned 524288 1 38 0x1100 4.891765 84.298302 95.769585 2458396320 2472113643 5124737813 1936647 117126 124098
ebbrt_tuned 524288 0 38 0xf00 4.885404 84.108742 92.731697 2580711977 2521005381 5433547851 1964931 116746 124401
ebbrt_tuned 524288 1 38 0xf00 4.884762 84.146591 92.708641 2583779563 2521902469 5434424927 1965989 116748 124414
ebbrt_tuned 524288 0 38 0xd00 4.888928 84.310600 89.699593 2600493512 2515624546 5809596013 2005052 115899 124643
ebbrt_tuned 524288 1 38 0xd00 4.889271 84.266869 89.690575 2602291957 2517724436 5814260083 2006477 115995 124644
ebbrt_tuned 524288 0 38 0xc00 4.904019 84.483391 88.501976 2801976968 2561091096 6189391845 2011865 118975 124632
ebbrt_tuned 524288 1 38 0xc00 4.904044 84.512550 88.505165 2793787151 2556964069 6179410886 2012485 118968 124645
