oloop,timeout_us,work_type,fire_iter_type,fire_iter,dvfs,joules,time,instructions,ref_cycles,llc_miss,sleep_cnt_0,sleep_cnt_1
1000,2,sum1,time_limit_sec,3,0x1500,74.6489,3,7815411781,8700001595,98,5997,2
1000,4,sum1,time_limit_sec,3,0x1500,74.1068,3,7006765943,8699997071,8158,5997,2
1000,4,sum1,time_limit_sec,3,0x1500,74.1574,3,7144684382,8700005394,8172,5997,2
1000,4,sum1,time_limit_sec,3,0x1500,74.1393,3,7145072185,8699996317,8150,5997,2
1000,8,sum1,time_limit_sec,3,0x1500,71.1627,3.00001,2683207192,7056342379,24230231,5971,264471
1000,8,sum1,time_limit_sec,3,0x1500,71.1646,3.00001,2687225615,7058718146,24271815,5974,264921
1000,8,sum1,time_limit_sec,3,0x1500,71.1754,3.00001,2683001696,7056073404,24226330,5974,264430
1000,16,sum1,time_limit_sec,3,0x1500,68.6663,3.00001,1675870752,4193834188,15825632,5993,172862
1000,16,sum1,time_limit_sec,3,0x1500,68.7189,3.00001,1677088097,4188522519,15836222,5992,172975
1000,16,sum1,time_limit_sec,3,0x1500,68.6727,3.00001,1675270696,4198153419,15819514,5990,172794
1000,32,sum1,time_limit_sec,3,0x1500,54.3168,3.00003,852739966,3060890492,8091303,5973,88323
1000,32,sum1,time_limit_sec,3,0x1500,54.3197,3.00002,852682036,3060184487,8090786,5976,88317
1000,32,sum1,time_limit_sec,3,0x1500,54.355,3.00002,852604796,3058057482,8089946,5980,88309
1000,64,sum1,time_limit_sec,3,0x1500,53.0623,3.00004,448439271,1274557395,6081,5995,46445
1000,64,sum1,time_limit_sec,3,0x1500,53.0747,3.00005,448449731,1274603940,6193,5999,46446
1000,64,sum1,time_limit_sec,3,0x1500,53.0675,3.00006,448441042,1274691839,6192,5999,46445
1000,128,sum1,time_limit_sec,3,0x1500,52.8241,3.00009,226342876,645471560,5615,5999,23445
1000,128,sum1,time_limit_sec,3,0x1500,52.8373,3.00004,226342876,645596637,5612,5999,23445
1000,128,sum1,time_limit_sec,3,0x1500,52.8407,3.00013,226342876,645508158,5625,5999,23445
1000,256,sum1,time_limit_sec,3,0x1500,52.7286,3.00025,116334273,381654645,5689,5999,11700
1000,256,sum1,time_limit_sec,3,0x1500,52.7366,3.00002,116322364,381654906,5695,5997,11699
1000,256,sum1,time_limit_sec,3,0x1500,52.7338,3.00008,116323008,381983041,5705,5999,11699
10000,2,sum1,time_limit_sec,3,0x1500,74.7769,3,8086390251,8700006380,96,5999,2
10000,2,sum1,time_limit_sec,3,0x1500,74.7588,3.00002,7349150221,8700061045,97,5997,2
10000,2,sum1,time_limit_sec,3,0x1500,74.6116,3,7511181991,8700006757,96,5997,2
10000,4,sum1,time_limit_sec,3,0x1500,74.6406,3,8083766621,8699995882,98,5997,2
10000,4,sum1,time_limit_sec,3,0x1500,74.7317,3,7349059751,8699996810,98,5997,2
10000,4,sum1,time_limit_sec,3,0x1500,74.6314,3,8083766621,8699996665,96,5997,2
10000,8,sum1,time_limit_sec,3,0x1500,74.6613,3.00001,7511181991,8700006612,96,5997,2
10000,8,sum1,time_limit_sec,3,0x1500,74.5154,3.00002,7812628031,8700044631,98,5997,2
10000,8,sum1,time_limit_sec,3,0x1500,74.6031,3.00002,8083766621,8700034075,98,5997,2
10000,16,sum1,time_limit_sec,3,0x1500,74.5816,3.00003,7949237731,8699985123,96,5997,2
10000,16,sum1,time_limit_sec,3,0x1500,74.5794,3.00001,8059520661,8699919902,96,5997,2
10000,16,sum1,time_limit_sec,3,0x1500,74.6704,3.00002,7511181991,8700012586,99,5997,2
10000,32,sum1,time_limit_sec,3,0x1500,74.4013,3.00003,7653219891,8699968709,98,5997,2
10000,32,sum1,time_limit_sec,3,0x1500,74.4569,3.00004,7955480161,8699989415,96,5997,2
10000,32,sum1,time_limit_sec,3,0x1500,74.6918,3.00001,8099960751,8699902386,95,5997,2
10000,64,sum1,time_limit_sec,3,0x1500,70.287,3.00004,4062652134,6301724331,2057906,5971,22464
10000,64,sum1,time_limit_sec,3,0x1500,70.2561,3.00005,4062741114,6302544712,2058522,5967,22469
10000,64,sum1,time_limit_sec,3,0x1500,70.2076,3.00005,4062559989,6302099765,2058322,5970,22468
10000,128,sum1,time_limit_sec,3,0x1500,65.1963,3.0001,2113350071,3496901142,5588,5937,23314
10000,128,sum1,time_limit_sec,3,0x1500,65.1657,3.00003,2113259416,3495458218,5648,5948,23313
10000,128,sum1,time_limit_sec,3,0x1500,65.1715,3.00003,2113168761,3494987664,5439,5944,23312
10000,256,sum1,time_limit_sec,3,0x1500,61.5812,3.00019,1063179646,1775264000,5672,5984,11713
10000,256,sum1,time_limit_sec,3,0x1500,61.5766,3.00011,1063175460,1775287026,5664,5987,11713
10000,256,sum1,time_limit_sec,3,0x1500,61.5741,3.00017,1063178519,1775016050,5659,5986,11713
100000,2,sum1,time_limit_sec,3,0x1500,74.5141,3.00017,7868307571,8700495175,97,5999,2
100000,2,sum1,time_limit_sec,3,0x1500,74.717,3.00019,7291106301,8700532324,98,5997,2
100000,2,sum1,time_limit_sec,3,0x1500,74.5927,3.00024,7480205001,8700683907,98,5997,2
100000,4,sum1,time_limit_sec,3,0x1500,74.6486,3.00034,7291106301,8700992728,98,5997,2
100000,4,sum1,time_limit_sec,3,0x1500,74.6424,3.00033,8095226011,8700949054,96,5997,2
100000,4,sum1,time_limit_sec,3,0x1500,74.7188,3.00015,7291106301,8700423342,96,5997,2
100000,8,sum1,time_limit_sec,3,0x1500,74.4809,3.00004,7788165741,8700094975,98,5997,2
100000,8,sum1,time_limit_sec,3,0x1500,74.6802,3.00035,7291106301,8700992786,98,5997,2
100000,8,sum1,time_limit_sec,3,0x1500,74.6195,3.00033,8095226011,8700949199,98,5997,2
100000,16,sum1,time_limit_sec,3,0x1500,74.4438,3.00022,7885416501,8700539052,98,5997,2
100000,16,sum1,time_limit_sec,3,0x1500,74.6105,3.0001,7825985481,8700192647,95,5997,2
100000,16,sum1,time_limit_sec,3,0x1500,74.6224,3.00033,8095226011,8700848424,99,5997,2
100000,32,sum1,time_limit_sec,3,0x1500,74.4301,3.00028,7645891481,8700684864,96,5997,2
100000,32,sum1,time_limit_sec,3,0x1500,74.3933,3.00026,7922335771,8700633128,98,5997,2
100000,32,sum1,time_limit_sec,3,0x1500,74.4741,3.00014,7885416501,8700308241,96,5997,2
100000,64,sum1,time_limit_sec,3,0x1500,74.5618,3.00004,7831388301,8699925412,147,5997,2
100000,64,sum1,time_limit_sec,3,0x1500,74.4948,3.00023,7877312271,8700493870,147,5997,2
100000,64,sum1,time_limit_sec,3,0x1500,74.6303,3.00001,8088022251,8699862279,145,5997,2
100000,128,sum1,time_limit_sec,3,0x1500,74.5251,3.00006,7831388301,8699810630,146,5997,2
100000,128,sum1,time_limit_sec,3,0x1500,74.4244,3.00014,7876411801,8700039643,145,5997,2
100000,128,sum1,time_limit_sec,3,0x1500,74.4123,3.00027,7922335771,8700426590,147,5997,2
100000,256,sum1,time_limit_sec,3,0x1500,74.4326,3.00015,7876411801,8699705592,145,5997,2
100000,256,sum1,time_limit_sec,3,0x1500,74.3869,3.00031,7876411801,8700158050,145,5997,2
100000,256,sum1,time_limit_sec,3,0x1500,74.6557,3.00032,7885416501,8700207466,144,5997,2
1000000,2,sum1,time_limit_sec,3,0x1500,74.6438,3.0014,7290381411,8704063161,98,5997,2
1000000,2,sum1,time_limit_sec,3,0x1500,74.588,3.00215,7488391751,8706224966,95,5997,2
1000000,2,sum1,time_limit_sec,3,0x1500,74.5506,3.00074,8091423241,8702131471,98,5997,2
1000000,4,sum1,time_limit_sec,3,0x1500,74.6536,3.0014,7290381411,8704064176,98,5997,2
1000000,4,sum1,time_limit_sec,3,0x1500,74.5915,3.00026,7479391281,8700754406,98,5997,2
1000000,4,sum1,time_limit_sec,3,0x1500,74.6151,3.00106,8091423241,8703068113,96,5997,2
1000000,8,sum1,time_limit_sec,3,0x1500,74.5899,3.00027,7479391281,8700754377,96,5997,2
1000000,8,sum1,time_limit_sec,3,0x1500,74.7181,3.00323,8100423711,8709351108,98,5997,2
1000000,8,sum1,time_limit_sec,3,0x1500,74.7024,3.00332,7299381881,8709596912,98,5997,2
1000000,16,sum1,time_limit_sec,3,0x1500,74.5325,3.00138,7740404911,8703966910,98,5997,2
1000000,16,sum1,time_limit_sec,3,0x1500,74.5815,3.00027,7479391281,8700754435,98,5997,2
1000000,16,sum1,time_limit_sec,3,0x1500,74.5808,3.00051,7479391281,8701445331,96,5997,2
1000000,32,sum1,time_limit_sec,3,0x1500,74.6196,3.00297,7821409141,8708493172,96,5997,2
1000000,32,sum1,time_limit_sec,3,0x1500,74.5029,3.00228,7875411961,8706498958,95,5997,2
1000000,32,sum1,time_limit_sec,3,0x1500,74.6303,3.00047,8046420891,8701259702,98,5997,2
1000000,64,sum1,time_limit_sec,3,0x1500,74.4679,3.00268,7875411961,8707585936,145,5997,2
1000000,64,sum1,time_limit_sec,3,0x1500,74.4326,3.00178,7875411961,8704974660,147,5997,2
1000000,64,sum1,time_limit_sec,3,0x1500,74.6796,3.00115,7875411961,8703141802,147,5997,2
1000000,128,sum1,time_limit_sec,3,0x1500,74.4925,3.00325,7920414311,8709058527,147,5995,2
1000000,128,sum1,time_limit_sec,3,0x1500,74.5902,3.00154,7812408671,8704112925,145,5995,2
1000000,128,sum1,time_limit_sec,3,0x1500,74.665,3.00306,8091423241,8708508020,147,5995,2
1000000,256,sum1,time_limit_sec,3,0x1500,74.5261,3.00049,7812408671,8700687126,147,5995,2
1000000,256,sum1,time_limit_sec,3,0x1500,74.6474,3.00295,8091423241,8707822315,147,5995,2
1000000,256,sum1,time_limit_sec,3,0x1500,74.5705,3.00017,8082422771,8699774989,147,5995,2
1,2,sum1,time_limit_sec,3,0x1100,64.6436,3,413882351,8698015298,57029046,5995,623308
1,2,sum1,time_limit_sec,3,0x1100,64.638,3,413598210,8698497133,57028801,5995,622883
1,2,sum1,time_limit_sec,3,0x1100,64.644,3,413843941,8698624327,57034900,5995,623256
1,4,sum1,time_limit_sec,3,0x1100,65.1699,3.00001,132082834,7689206769,15960725,5993,198827
1,4,sum1,time_limit_sec,3,0x1100,65.1653,3.00001,132001337,7690079205,15946138,5989,198696
1,4,sum1,time_limit_sec,3,0x1100,65.1437,3.00001,132494681,7679990627,16030498,5995,199440
1,8,sum1,time_limit_sec,3,0x1100,60.7865,3.00001,186439740,5203099177,25537384,5963,278978
1,8,sum1,time_limit_sec,3,0x1100,60.7661,3,186461808,5204365810,25539349,5950,278992
1,8,sum1,time_limit_sec,3,0x1100,60.7708,3.00001,186378829,5203965407,25526309,5967,278851
1,16,sum1,time_limit_sec,3,0x1100,53.9984,3.00001,112287095,3602588742,15477686,5995,169108
1,16,sum1,time_limit_sec,3,0x1100,53.9799,3.00001,112287095,3602587814,15477824,5995,169108
1,16,sum1,time_limit_sec,3,0x1100,53.9808,3.00001,112287095,3602690764,15477884,5996,169108
1,32,sum1,time_limit_sec,3,0x1100,53.2622,3,59435351,1918029202,8194005,5997,89512
1,32,sum1,time_limit_sec,3,0x1100,53.2411,3.00003,59436015,1917842645,8194195,5997,89513
1,32,sum1,time_limit_sec,3,0x1100,53.2392,3.00001,59434687,1917804249,8194070,5997,89511
1,64,sum1,time_limit_sec,3,0x1100,52.7393,3.00002,30806991,481900250,5852,5997,46397
1,64,sum1,time_limit_sec,3,0x1100,52.6983,3.00006,30805663,482337715,5833,5999,46395
1,64,sum1,time_limit_sec,3,0x1100,52.6815,3.00006,30806327,481894914,5848,5997,46396
1,128,sum1,time_limit_sec,3,0x1100,52.615,3.00011,15560887,243633553,5634,5997,23436
1,128,sum1,time_limit_sec,3,0x1100,52.6386,3.00003,15560223,243862740,5634,5999,23435
1,128,sum1,time_limit_sec,3,0x1100,52.6683,3.00011,15560887,243796939,5637,5999,23436
1,256,sum1,time_limit_sec,3,0x1100,52.6172,3.00023,9675711,156927642,5597,5999,11732
1,256,sum1,time_limit_sec,3,0x1100,52.6183,3.00021,9675711,156862479,5603,5999,11732
1,256,sum1,time_limit_sec,3,0x1100,52.616,3.00019,9675711,156798186,5599,5999,11732
1000,2,sum1,time_limit_sec,3,0x1100,65.6003,3,6600382371,8699998753,97,5999,2
1000,2,sum1,time_limit_sec,3,0x1100,65.633,3,6326765661,8700008120,97,5997,2
1000,2,sum1,time_limit_sec,3,0x1100,65.525,3,6600429721,8699998173,97,5997,2
1000,4,sum1,time_limit_sec,3,0x1100,65.5898,3,6326756191,8699997332,98,5997,2
1000,4,sum1,time_limit_sec,3,0x1100,65.5096,3,6600429721,8699999449,95,5996,2
1000,4,sum1,time_limit_sec,3,0x1100,65.5959,3,6326756191,8699997013,96,5997,2
1000,8,sum1,time_limit_sec,3,0x1100,65.3569,3.00001,1894464513,8177328273,16589712,5997,196142
1000,8,sum1,time_limit_sec,3,0x1100,65.3412,3.00002,1868144716,8165905289,16305908,5995,193418
1000,8,sum1,time_limit_sec,3,0x1100,65.3639,3,1870999420,8165989940,16338544,5994,193696
1000,16,sum1,time_limit_sec,3,0x1100,62.1568,3.00001,1675651421,4890445218,15736476,5991,171898
1000,16,sum1,time_limit_sec,3,0x1100,62.1366,3.00001,1675303119,4891487478,15727791,5991,171806
1000,16,sum1,time_limit_sec,3,0x1100,62.1636,3.00001,1675896346,4890105599,15735412,5988,171891
1000,32,sum1,time_limit_sec,3,0x1100,54.0658,3.00002,861371536,3241813227,8172681,5983,89217
1000,32,sum1,time_limit_sec,3,0x1100,54.0784,3.00002,861361881,3242395518,8172627,5980,89216
1000,32,sum1,time_limit_sec,3,0x1100,54.0538,3.00003,861381191,3243694196,8172930,5982,89218
1000,64,sum1,time_limit_sec,3,0x1100,53.0488,3.00004,448436841,1275249045,6080,5997,46448
1000,64,sum1,time_limit_sec,3,0x1100,53.0462,3.00003,448446657,1274974560,6170,5997,46449
1000,64,sum1,time_limit_sec,3,0x1100,53.0284,3.00003,448446657,1274884921,6185,5997,46449
1000,128,sum1,time_limit_sec,3,0x1100,52.804,3.00006,226342876,645063791,5608,5999,23445
1000,128,sum1,time_limit_sec,3,0x1100,52.8145,3.00001,226342876,645635874,5609,5997,23445
1000,128,sum1,time_limit_sec,3,0x1100,52.7971,3.00007,226345613,645822634,5606,5999,23445
1000,256,sum1,time_limit_sec,3,0x1100,52.6714,3.00025,116328477,381742921,5695,5999,11700
1000,256,sum1,time_limit_sec,3,0x1100,52.6737,3,116323330,381685501,5686,5999,11699
1000,256,sum1,time_limit_sec,3,0x1100,52.6965,3.00003,116325745,381751302,5681,5997,11699
10000,2,sum1,time_limit_sec,3,0x1100,65.7105,3.00004,6548943071,8700113999,97,5999,2
10000,2,sum1,time_limit_sec,3,0x1100,65.5523,3.00001,6080489411,8700015892,98,5997,2
10000,2,sum1,time_limit_sec,3,0x1100,65.5466,3.00005,6080579881,8700125657,98,5996,2
10000,4,sum1,time_limit_sec,3,0x1100,65.4813,3.00002,6518364211,8700041209,98,5997,2
10000,4,sum1,time_limit_sec,3,0x1100,65.5577,3.00001,6080489411,8700036569,96,5997,2
10000,4,sum1,time_limit_sec,3,0x1100,65.6281,3.00004,5949398381,8700123627,98,5997,2
10000,8,sum1,time_limit_sec,3,0x1100,65.5555,3.00004,6088812651,8700096773,98,5997,2
10000,8,sum1,time_limit_sec,3,0x1100,65.4664,3.00002,6503346191,8700049822,98,5997,2
10000,8,sum1,time_limit_sec,3,0x1100,65.5657,3.00001,6080489411,8700017255,98,5997,2
10000,16,sum1,time_limit_sec,3,0x1100,65.5202,3.00002,6338962201,8700022504,96,5997,2
10000,16,sum1,time_limit_sec,3,0x1100,65.5139,3.00002,6338962201,8700012296,98,5997,2
10000,16,sum1,time_limit_sec,3,0x1100,65.4429,3.00003,6226688931,8700049300,98,5997,2
10000,32,sum1,time_limit_sec,3,0x1100,65.3937,3.00001,6195476781,8699921410,98,5997,2
10000,32,sum1,time_limit_sec,3,0x1100,65.63,3.00003,6439383901,8699972073,96,5997,2
10000,32,sum1,time_limit_sec,3,0x1100,65.5293,3.00003,6553918921,8699967723,93,5996,2
10000,64,sum1,time_limit_sec,3,0x1100,62.803,3.00006,3794610716,6532458220,1937644,5966,21175
10000,64,sum1,time_limit_sec,3,0x1100,62.7624,3.00001,3795240121,6535077268,1935797,5956,21154
10000,64,sum1,time_limit_sec,3,0x1100,62.7715,3.00002,3795244167,6534480883,1937718,5957,21175
10000,128,sum1,time_limit_sec,3,0x1100,59.5439,3.00009,2113078106,3767262110,5544,5957,23311
10000,128,sum1,time_limit_sec,3,0x1100,59.5546,3.00002,2112896796,3767232124,5526,5962,23309
10000,128,sum1,time_limit_sec,3,0x1100,59.5398,3.00011,2112987451,3768554002,5492,5966,23310
10000,256,sum1,time_limit_sec,3,0x1100,57.474,3.00008,1063093523,1915157129,5653,5988,11714
10000,256,sum1,time_limit_sec,3,0x1100,57.4711,3.0002,1063106564,1915270113,5670,5985,11714
10000,256,sum1,time_limit_sec,3,0x1100,57.4737,3.00015,1063100607,1915505941,5656,5986,11714
100000,2,sum1,time_limit_sec,3,0x1100,65.7001,3.00026,6481583771,8700746315,99,5999,2
100000,2,sum1,time_limit_sec,3,0x1100,65.6347,3.00027,5902581561,8700775460,98,5997,2
100000,2,sum1,time_limit_sec,3,0x1100,65.4752,3.00024,6336608101,8700688054,98,5997,2
100000,4,sum1,time_limit_sec,3,0x1100,65.4561,3.00033,6189831491,8700961814,96,5997,2
100000,4,sum1,time_limit_sec,3,0x1100,65.5651,3.0003,6055661461,8700850309,98,5997,2
100000,4,sum1,time_limit_sec,3,0x1100,65.5693,3.0003,6055661461,8700850338,98,5997,2
100000,8,sum1,time_limit_sec,3,0x1100,65.568,3.00019,6055661461,8700543373,98,5997,2
100000,8,sum1,time_limit_sec,3,0x1100,65.6414,3.00001,5901681091,8700014587,96,5997,2
100000,8,sum1,time_limit_sec,3,0x1100,65.5677,3.00016,6055661461,8700448050,98,5997,2
100000,16,sum1,time_limit_sec,3,0x1100,65.6216,3.00001,5902581561,8699990343,98,5997,2
100000,16,sum1,time_limit_sec,3,0x1100,65.5881,3.00034,6055661461,8700935598,98,5997,2
100000,16,sum1,time_limit_sec,3,0x1100,65.584,3.00029,6548218551,8700747330,98,5997,2
100000,32,sum1,time_limit_sec,3,0x1100,65.5417,3.00019,6344712331,8700429693,96,5997,2
100000,32,sum1,time_limit_sec,3,0x1100,65.5893,3.00032,6548218551,8700803880,98,5997,2
100000,32,sum1,time_limit_sec,3,0x1100,65.5815,3.00027,6548218551,8700674047,96,5997,2
100000,64,sum1,time_limit_sec,3,0x1100,65.4621,3.00013,6413148051,8700212976,147,5997,2
100000,64,sum1,time_limit_sec,3,0x1100,65.5328,3.00044,6340209981,8701095301,147,5997,2
100000,64,sum1,time_limit_sec,3,0x1100,65.4681,3.00016,6376228781,8700287390,147,5997,2
100000,128,sum1,time_limit_sec,3,0x1100,65.5893,3.00041,6548218551,8700816959,145,5997,2
100000,128,sum1,time_limit_sec,3,0x1100,65.4474,3.00013,6376228781,8700009396,147,5997,2
100000,128,sum1,time_limit_sec,3,0x1100,65.4264,3.00035,6376228781,8700653399,148,5997,2
100000,256,sum1,time_limit_sec,3,0x1100,65.5258,3.00011,6339309511,8699603135,147,5995,2
100000,256,sum1,time_limit_sec,3,0x1100,65.4406,3.00035,6375328311,8700298961,148,5997,2
100000,256,sum1,time_limit_sec,3,0x1100,65.6146,3.00037,6383432541,8700358208,148,5997,2
1000000,2,sum1,time_limit_sec,3,0x1100,65.5478,3.00003,6057317021,8700069832,98,5997,2
1000000,2,sum1,time_limit_sec,3,0x1100,65.524,3.00116,6264327831,8703364116,98,5997,2
1000000,2,sum1,time_limit_sec,3,0x1100,65.5329,3.00333,6498340051,8709637048,95,5997,2
1000000,4,sum1,time_limit_sec,3,0x1100,65.5343,3.00091,6057317021,8702629053,98,5997,2
1000000,4,sum1,time_limit_sec,3,0x1100,65.5738,3.0014,6057317021,8704048864,96,5997,2
1000000,4,sum1,time_limit_sec,3,0x1100,65.5685,3.00169,6057317021,8704902711,96,5997,2
1000000,8,sum1,time_limit_sec,3,0x1100,65.5332,3.003,6336331591,8708687472,96,5997,2
1000000,8,sum1,time_limit_sec,3,0x1100,65.5964,3.00267,6057317021,8707730501,100,5997,2
1000000,8,sum1,time_limit_sec,3,0x1100,65.4587,3.00091,6282328771,8702620498,97,5997,2
1000000,16,sum1,time_limit_sec,3,0x1100,65.5654,3.00092,6057317021,8702629343,98,5997,2
1000000,16,sum1,time_limit_sec,3,0x1100,65.4376,3.00067,6444337231,8701905039,98,5997,2
1000000,16,sum1,time_limit_sec,3,0x1100,65.5991,3.0017,6057317021,8704902769,98,5997,2
1000000,32,sum1,time_limit_sec,3,0x1100,65.7266,3.0034,6381333941,8709747161,95,5997,2
1000000,32,sum1,time_limit_sec,3,0x1100,65.5707,3.00227,6255327361,8706463114,96,5997,2
1000000,32,sum1,time_limit_sec,3,0x1100,65.6105,3.00116,6327331121,8703245796,96,5997,2
1000000,64,sum1,time_limit_sec,3,0x1100,65.5635,3.00022,6543342401,8700449790,145,5997,2
1000000,64,sum1,time_limit_sec,3,0x1100,65.5617,3.00041,6543342401,8701026194,145,5997,2
1000000,64,sum1,time_limit_sec,3,0x1100,65.5701,3.00022,6543342401,8700454836,145,5997,2
1000000,128,sum1,time_limit_sec,3,0x1100,65.5829,3.0006,6462338171,8701379907,147,5997,2
1000000,128,sum1,time_limit_sec,3,0x1100,65.5676,3.0024,6327331121,8706595006,145,5997,2
1000000,128,sum1,time_limit_sec,3,0x1100,65.6143,3.00259,6327331121,8707167843,145,5997,2
1000000,256,sum1,time_limit_sec,3,0x1100,65.5798,3.00155,6327331121,8703776699,147,5997,2
1000000,256,sum1,time_limit_sec,3,0x1100,65.7359,3.00381,6381333941,8710315938,144,5995,2
1000000,256,sum1,time_limit_sec,3,0x1100,65.6903,3.00245,6381333941,8706374287,145,5997,2
1,2,sum1,time_limit_sec,3,0xd00,57.3724,3,321832780,8698451922,44417486,5995,484684
1,2,sum1,time_limit_sec,3,0xd00,57.3939,3,321613735,8698946836,44445179,5995,484358
1,2,sum1,time_limit_sec,3,0xd00,57.3798,3,321697180,8698307879,44429552,5995,484481
1,4,sum1,time_limit_sec,3,0xd00,57.377,3,321031110,8698376638,44127570,5997,483473
1,4,sum1,time_limit_sec,3,0xd00,57.3749,3.00001,320888493,8698381568,44194018,5997,483258
1,4,sum1,time_limit_sec,3,0xd00,57.3611,3.00001,320926239,8698378436,44177503,5997,483309
1,8,sum1,time_limit_sec,3,0xd00,55.7721,3,183534125,5691015332,24665213,5970,269473
1,8,sum1,time_limit_sec,3,0xd00,55.7937,3,183518452,5691476432,24673073,5975,269564
1,8,sum1,time_limit_sec,3,0xd00,55.7913,3.00001,183542707,5690413495,24665299,5971,269477
1,16,sum1,time_limit_sec,3,0xd00,53.8304,3.00002,112218703,3613122818,15468645,5994,169005
1,16,sum1,time_limit_sec,3,0xd00,53.849,3,112287759,3614754561,15478085,5995,169109
1,16,sum1,time_limit_sec,3,0xd00,53.8277,3.00003,112224679,3613207411,15469263,5996,169014
1,32,sum1,time_limit_sec,3,0xd00,53.2162,3.00003,59435351,1919680955,8194265,5997,89512
1,32,sum1,time_limit_sec,3,0xd00,53.2306,3.00003,59434023,1919662540,8193985,5997,89510
1,32,sum1,time_limit_sec,3,0xd00,53.237,3.00001,59433359,1919575801,8193934,5997,89509
1,64,sum1,time_limit_sec,3,0xd00,52.6893,3,30806991,482099596,5876,5997,46397
1,64,sum1,time_limit_sec,3,0xd00,52.6994,3.00002,30806991,481808117,5856,5999,46397
1,64,sum1,time_limit_sec,3,0xd00,52.6949,3.00003,30806327,481889810,5866,5997,46396
1,128,sum1,time_limit_sec,3,0xd00,52.6532,3.00012,15560887,243707967,5636,5999,23436
1,128,sum1,time_limit_sec,3,0xd00,52.6301,3.00011,15560887,243714086,5632,5999,23436
1,128,sum1,time_limit_sec,3,0xd00,52.6309,3.00002,15560223,243855113,5633,5999,23435
1,256,sum1,time_limit_sec,3,0xd00,52.6166,3.00022,9675711,156905312,5598,5999,11732
1,256,sum1,time_limit_sec,3,0xd00,52.5985,3.00018,9675711,156778495,5604,5999,11732
1,256,sum1,time_limit_sec,3,0xd00,52.6048,3.00019,9675711,156797316,5596,5997,11732
1000,2,sum1,time_limit_sec,3,0xd00,58.071,3,5069234891,8700006206,98,5997,2
1000,2,sum1,time_limit_sec,3,0xd00,58.0715,3.00001,4746023791,8700011397,98,5995,2
1000,2,sum1,time_limit_sec,3,0xd00,58.0857,3.00001,4746023791,8700010933,98,5995,2
1000,4,sum1,time_limit_sec,3,0xd00,57.9586,3,5029290431,8699998318,98,5997,2
1000,4,sum1,time_limit_sec,3,0xd00,57.974,3,5046080741,8700005220,98,5997,2
1000,4,sum1,time_limit_sec,3,0xd00,58.0836,3.00001,4746023791,8700011629,98,5997,2
1000,8,sum1,time_limit_sec,3,0xd00,57.6645,3,2489768052,8698082897,23543036,5994,257842
1000,8,sum1,time_limit_sec,3,0xd00,57.6767,3.00001,2489575507,8698264611,23549594,5995,257825
1000,8,sum1,time_limit_sec,3,0xd00,57.694,3,2489484727,8697039390,23536979,5995,257795
