sys i msg_size itr dvfs rapl time tput pk1j rx_bytes tx_bytes instructions cycles ref_cycles llc_miss c1 c1e c3 c6 c7 num_interrupts
linux_tuned 1 65536 34 0x1500 135 1.23 4064.41 28.81 343595772 343711430 691619666 1158040048 1747321427 6466758 76574196309 8205805011 76716925 0 11333332075 34914
linux_tuned 0 65536 36 0x1500 135 1.217 4109.37 28.23 343384440 343610648 657917084 1092203447 1719922633 6004513 20466833236 1755179749 32080496 0 1523703874 32606
linux_tuned 1 65536 36 0x1500 135 1.24 4033.26 28.78 343322604 343608030 669677768 1106013711 1748274918 6163879 77517846572 8412518602 77324429 0 11413089506 33170
linux_tuned 0 65536 38 0x1500 135 1.295 3860.38 29.79 343620850 343672264 661728576 1091028168 1786535082 5816292 21976320621 2060360702 33936906 0 1610353452 32937
linux_tuned 1 65536 38 0x1500 135 1.248 4006.1 28.7 343447336 343611280 647407375 1076559218 1740177567 6132074 78740658446 8702684556 78248300 0 11541161996 31837
linux_tuned 0 65536 40 0x1500 135 1.275 3922.74 29.15 343474132 343611940 652688409 1085118837 1759441861 5927029 22012972436 2294014463 33610094 0 1593310278 30978
linux_tuned 1 65536 40 0x1500 135 1.285 3892.09 29.29 343441462 343594978 646050454 1075519290 1781213814 6212474 80957499284 9176747663 80228925 0 11823735525 31097
linux_tuned 0 65536 2 0x1600 135 0.963 5191.96 24.39 343973558 343729620 919985272 1679917273 2225153122 6985018 7756363214 1154479552 6601008 0 332529401 106613
linux_tuned 1 65536 2 0x1600 135 0.966 5174.65 24.45 343968408 343761590 918823409 1656043552 2193667213 6739931 52561261602 6388986436 42186141 0 8097686360 106940
linux_tuned 0 65536 4 0x1600 135 0.975 5128.23 24.39 343902542 343797336 934414084 1588971801 2242756006 6236245 8307766572 1198815383 11485405 0 635451132 96338
linux_tuned 1 65536 4 0x1600 135 0.972 5145.64 24.37 344026024 343891054 923528272 1594852707 2222997262 6180129 53538400806 6472213509 46896636 0 8445553916 96022
linux_tuned 0 65536 6 0x1600 135 0.909 5502.58 23.28 345059986 343959392 952367972 1713254066 2266657603 6816274 7999792537 1114790902 15947837 0 805952614 79117
linux_tuned 1 65536 6 0x1600 135 0.913 5474.87 23.36 345257518 343996126 948309002 1717554621 2273043519 7019333 50249557486 6052044144 49557170 0 8156477349 79136
linux_tuned 0 65536 8 0x1600 135 0.898 5565.35 22.95 344777246 344046050 937571894 1635496454 2159386226 6437581 8248387533 1103252438 19587865 0 959980798 80831
linux_tuned 1 65536 8 0x1600 135 0.901 5548.86 23.0 344981972 344022752 936778618 1628533162 2150667927 6665175 49754018670 5950944637 52275596 0 8170327108 81432
linux_tuned 0 65536 10 0x1600 135 0.892 5603.92 22.51 344494830 344347274 899957125 1438418564 1895991174 5820109 8719537531 1111064172 22547601 0 1074042109 78645
linux_tuned 1 65536 10 0x1600 135 0.892 5608.03 22.51 344701668 344256260 887213775 1425619398 1879162155 6030268 49690241821 5896563704 54468992 0 8201932700 78552
linux_tuned 0 65536 12 0x1600 135 0.889 5621.67 22.35 344337416 344361596 850061883 1364368340 1798407450 5858883 9240386922 1104409901 22938462 0 1096404664 69530
linux_tuned 1 65536 12 0x1600 135 0.9 5557.5 22.65 344399388 344401592 859969929 1385863173 1826727226 6158226 51155918913 6001711729 56223921 0 8375960177 70198
linux_tuned 0 65536 14 0x1600 135 0.923 5416.57 23.09 344223832 344289260 839418584 1367212705 1802187223 6277483 10280706423 1152296268 24030720 0 1148758710 63433
linux_tuned 1 65536 14 0x1600 135 0.924 5411.87 23.14 344352526 344345266 844890844 1374258816 1811451360 6200048 53440534134 6194790543 58115855 0 8649364405 63503
linux_tuned 0 65536 16 0x1600 135 0.917 5453.47 22.88 343974020 344089016 788692703 1289902874 1700214668 6163395 10767292066 1140789780 23845440 0 1139541930 55494
linux_tuned 1 65536 16 0x1600 135 0.91 5492.0 22.7 344111956 344116510 786706564 1287499659 1697059845 6331070 53023456782 6077739402 57071574 0 8488203948 55207
linux_tuned 0 65536 18 0x1600 135 0.936 5344.53 23.26 343827570 343896152 780110317 1282370514 1690670594 6037022 11567975356 1164103353 24395448 0 1165049697 50530
linux_tuned 1 65536 18 0x1600 135 0.935 5348.67 23.29 344016918 343889036 765459315 1264608136 1666890710 6374782 54615340074 6194991919 58247109 0 8654181247 50534
linux_tuned 0 65536 20 0x1600 135 1.007 4966.76 24.95 343864066 343976444 778495076 1301451514 1715355974 6145868 13127897395 1259611905 26457160 0 1262952268 49019
linux_tuned 1 65536 20 0x1600 135 0.966 5175.88 23.98 343573670 343885822 761625949 1283243416 1691583050 6588615 57922235845 6505203120 61224064 0 9089758064 47051
linux_tuned 0 65536 22 0x1600 135 1.016 4919.0 25.16 343857728 343956818 782947146 1317006708 1736131487 6335454 13802884762 1267478234 26685501 0 1273077402 45024
linux_tuned 1 65536 22 0x1600 135 1.014 4931.84 25.14 343791592 344065174 763294411 1296106144 1708253526 6647812 60282818236 6705150249 63157430 0 9371355119 44946
linux_tuned 0 65536 24 0x1600 135 0.99 5050.5 24.4 343572346 343742210 717229537 1191543944 1570845639 6137372 13943780678 1230249780 25963110 0 1237754898 40210
linux_tuned 1 65536 24 0x1600 135 0.982 5090.28 24.24 343603960 343719588 716760562 1199404964 1580963391 6559783 59584505936 6567465127 61913551 0 9181010447 39919
linux_tuned 0 65536 26 0x1600 135 1.0 4997.89 24.71 343506478 343777454 723390376 1207403833 1591321292 6061203 14664855205 1245891738 26350548 0 1255686978 37494
linux_tuned 1 65536 26 0x1600 135 1.068 4683.51 26.3 343718404 343794960 747751398 1262301776 1663983170 6683562 64906672911 7091363790 66927189 0 9915637452 40031
linux_tuned 0 65536 28 0x1600 135 1.005 4973.34 24.76 343777138 343770934 703185089 1172111812 1545331294 5817933 15127306535 1241032405 26311662 0 1252808752 35053
linux_tuned 1 65536 28 0x1600 135 1.026 4875.57 25.32 343523508 343712328 715216030 1205883234 1589920070 6406415 62939287723 6815996618 64391812 0 9532553642 35715
linux_tuned 0 65536 30 0x1600 135 1.079 4634.04 26.49 343560664 343725070 721344526 1215058934 1605141880 6180511 16929656493 1343875992 28511600 0 1356793360 35078
linux_tuned 1 65536 30 0x1600 135 1.081 4627.32 26.5 343760176 343782418 720670577 1221764341 1615611953 6434267 66881295457 7183496145 67902972 0 10045821968 35144
linux_tuned 0 65536 32 0x1600 135 1.146 4362.52 27.8 343502908 343767370 687586123 1164828307 1614410802 5911764 18337584963 1430463131 30004884 0 1427076924 34908
linux_tuned 1 65536 32 0x1600 135 1.15 4348.1 28.09 343728034 343838716 730097608 1243103621 1652917785 6423099 71633696260 7648471197 72201861 0 10674897309 35044
linux_tuned 0 65536 34 0x1600 135 1.2 4165.13 28.79 343269010 343672952 672128606 1124754393 1677485251 6039680 19821663728 1585109634 31683650 0 1505323550 34022
linux_tuned 1 65536 34 0x1600 135 1.224 4083.83 29.48 343588208 343736246 694685396 1171470720 1716565361 6585288 76351420187 8178021419 76518708 0 11304249408 34787
linux_tuned 0 65536 36 0x1600 135 1.207 4142.39 28.77 343178196 343608362 653053680 1087088064 1664157489 5903145 20201148367 1723604825 31690540 0 1505205940 32318
linux_tuned 1 65536 36 0x1600 135 1.227 4073.5 29.28 343269144 343632046 663172595 1106094168 1701830055 6204746 76514916092 8295330656 76341648 0 11268229776 32911
linux_tuned 0 65536 38 0x1600 135 1.246 4011.25 29.44 343450042 343644412 654452474 1090777827 1719012845 5913367 21421084395 1996685517 33101692 0 1570800088 31751
linux_tuned 1 65536 38 0x1600 135 1.247 4011.13 29.49 343446544 343643356 649413760 1087616261 1710387636 6210612 78328521970 8646018982 77852180 0 11483119200 31770
linux_tuned 0 65536 40 0x1600 135 1.276 3918.2 29.81 343027720 343542774 645198986 1075265527 1735073074 5881471 22051767428 2284567652 33690928 0 1597117762 30854
linux_tuned 1 65536 40 0x1600 135 1.339 3733.36 31.34 343324452 343603214 662784479 1110687907 1807486973 6207181 83916186578 9496899636 83173570 0 12257914270 32527
linux_tuned 0 65536 2 0x1700 135 0.936 5342.54 24.65 344394964 343800832 936847110 1738660869 2203058805 6903073 7385193058 1103035437 6148990 0 308445162 109214
linux_tuned 1 65536 2 0x1700 135 0.958 5221.87 24.96 343738906 343831508 919106214 1652811606 2094515923 6651614 52078045732 6333953923 41708447 0 8021122974 109521
linux_tuned 0 65536 4 0x1700 135 0.931 5371.09 24.43 344195384 344052914 914345727 1692828950 2150720272 6881852 7727555017 1117869342 10487581 0 578472271 97603
linux_tuned 1 65536 4 0x1700 135 0.962 5200.11 24.96 343425898 344168504 898396802 1600683631 2034321957 6467265 53111626159 6423887211 46403836 0 8372381666 98356
linux_tuned 0 65536 6 0x1700 135 0.9 5558.57 23.77 345189276 344027834 955035023 1729674193 2191854104 6779391 7864360575 1098944022 15497595 0 786373292 80240
linux_tuned 1 65536 6 0x1700 135 0.918 5449.4 24.39 345259036 343930588 939331885 1844921569 2334155567 7363994 50056700668 6030564887 49127369 0 8116892455 79081
linux_tuned 0 65536 8 0x1700 135 0.891 5611.78 23.47 344981048 344135942 950137040 1670154902 2112895659 6553887 8160781383 1095271911 19334774 0 946860156 81725
linux_tuned 1 65536 8 0x1700 135 0.895 5587.82 23.64 344707486 344119772 957735117 1698059645 2148259709 6737512 49780860809 5957498399 52212658 0 8173402585 81620
linux_tuned 0 65536 10 0x1700 135 0.887 5635.04 23.08 344771362 344577784 918497860 1477780071 1863226510 6018687 8681367942 1111055542 22545012 0 1073827063 79061
linux_tuned 1 65536 10 0x1700 135 0.884 5655.34 23.05 344563864 344448386 900963092 1454822779 1834267023 6166991 49478542336 5875888794 54276390 0 8173018603 78742
linux_tuned 0 65536 12 0x1700 135 0.924 5413.78 23.88 344695792 344428228 873355959 1409868996 1777569442 5957541 9505423839 1140487110 23685255 0 1132083150 73264
linux_tuned 1 65536 12 0x1700 135 0.89 5618.12 23.09 344189250 344423372 849869459 1380924215 1741166757 6211375 49888606573 5857004050 54866650 0 8173882200 69802
linux_tuned 0 65536 14 0x1700 135 0.89 5618.1 22.96 344038978 344167778 817416755 1330329823 1677328042 6051465 9857747422 1108467760 23114220 0 1104938320 61204
linux_tuned 1 65536 14 0x1700 135 0.921 5426.91 23.81 344084772 344294276 851186243 1397277549 1761762238 6192507 53049405675 6153443322 57723520 0 8591509243 63307
linux_tuned 0 65536 16 0x1700 135 0.91 5497.25 23.4 344111164 344117434 794275522 1315006501 1658020190 6127500 10651040634 1131762194 23653320 0 1130407440 55098
linux_tuned 1 65536 16 0x1700 135 0.915 5465.01 23.54 344042064 344086706 793904826 1312936529 1655115115 6262262 53052384329 6084626731 57133632 0 8497702376 55358
linux_tuned 0 65536 18 0x1700 135 0.928 5389.71 23.81 344059618 344034142 794031491 1321054073 1665573385 6163588 11535966783 1164094323 24390030 0 1164924180 50024
linux_tuned 1 65536 18 0x1700 135 0.928 5386.33 23.87 343919306 343938642 777055699 1299781363 1638496781 6390820 54098383075 6139859616 57724326 0 8577044883 50100
linux_tuned 0 65536 20 0x1700 135 0.989 5054.14 25.3 343491110 343990742 776685189 1309210733 1650420189 6214358 12825979178 1233820863 25911732 0 1236967479 48160
linux_tuned 1 65536 20 0x1700 135 0.943 5302.79 24.14 343731668 343801890 733988086 1237683636 1560602375 6261028 55007335880 6181314906 58173141 0 8637072171 45904
linux_tuned 0 65536 22 0x1700 135 1.021 4896.75 25.91 343885576 343807828 743017432 1257357578 1585289669 6265933 13767908347 1267469387 26682552 0 1272943714 45272
linux_tuned 1 65536 22 0x1700 135 0.952 5252.75 24.32 343673260 343816212 741933915 1243519209 1567812210 6358981 56844410836 6326129862 59584626 0 8841504942 42184
linux_tuned 0 65536 24 0x1700 135 0.987 5065.32 25.11 343711470 343770368 728930362 1220676413 1538996795 6082949 13898791572 1228948774 25931130 0 1236330712 40115
linux_tuned 1 65536 24 0x1700 135 0.976 5123.26 24.9 343528788 343715998 721035813 1221677750 1540239416 6505945 59056300460 6512324805 61393815 0 9103819095 39649
linux_tuned 0 65536 26 0x1700 135 1.036 4827.94 26.2 343778392 343778986 726755043 1226158619 1545990087 6080097 15179796591 1292312677 27325542 0 1302346494 38875
linux_tuned 1 65536 26 0x1700 135 0.986 5071.9 25.04 343438832 343660188 712928287 1205383663 1520034710 6527170 60208970727 6581379634 62109380 0 9202443030 36960
linux_tuned 0 65536 28 0x1700 135 1.026 4875.17 25.98 343523574 343702970 727025470 1223121088 1543684790 5924676 15646990657 1286156023 27264959 0 1298257508 35718
linux_tuned 1 65536 28 0x1700 135 1.014 4932.25 25.76 343546408 343737940 722972722 1231779051 1553779574 6605421 62718048156 6795280547 64190572 0 9503508742 35308
linux_tuned 0 65536 30 0x1700 135 1.077 4644.56 27.14 343200374 343705042 708387048 1216028108 1535813726 6053523 16913000896 1345057222 28535892 0 1357958475 34987
linux_tuned 1 65536 30 0x1700 135 1.079 4633.31 27.34 343422200 343725116 717735374 1227656528 1552307273 6425438 66462090710 7141970772 67508868 0 9987849116 35073
linux_tuned 0 65536 32 0x1700 135 1.144 4370.78 28.51 343430310 343699748 687132693 1166789568 1596613850 5974974 18376109876 1432344089 30112600 0 1432237456 34776
linux_tuned 1 65536 32 0x1700 135 1.149 4350.53 28.82 343765522 343755358 719244769 1208319124 1567734809 6402355 71209210976 7606026665 71808321 0 10616897859 34964
linux_tuned 0 65536 34 0x1700 135 1.182 4228.49 29.25 343273104 343656360 670613092 1120666887 1610790123 5896156 19350791231 1541379855 30961704 0 1471154144 33387
linux_tuned 1 65536 34 0x1700 135 1.189 4203.88 29.42 343418234 343660320 674827592 1139459780 1636431517 6554379 74046669797 7926453312 74230182 0 10966524180 33611
linux_tuned 0 65536 36 0x1700 135 1.223 4088.81 30.03 343142494 343629248 673263787 1123854566 1677615606 5907861 20638527256 1752029075 32405922 0 1539153916 32794
linux_tuned 1 65536 36 0x1700 135 1.223 4086.85 30.05 343552012 343714570 673697631 1129328203 1688462302 6223038 77019030100 8341383100 76861008 0 11345262432 32836
linux_tuned 0 65536 38 0x1700 135 1.264 3956.77 30.75 343284654 343619920 666854791 1116116661 1714026121 6035388 21725095482 2013638060 33592594 0 1594291570 32294
linux_tuned 1 65536 38 0x1700 135 1.27 3937.2 30.96 343578610 343702756 667368159 1119469935 1719323377 6214059 79824002107 8800092248 79355673 0 11704907789 32464
linux_tuned 0 65536 40 0x1700 135 1.332 3754.58 31.88 343262612 343584196 668782779 1119163827 1785828990 6138297 23181078350 2385749925 35429088 0 1679838589 32355
linux_tuned 1 65536 40 0x1700 135 1.331 3755.74 31.86 343600126 343650682 661016972 1110486865 1775236276 6195031 83636551419 9449427365 82905276 0 12219153480 32367
linux_tuned 0 65536 2 0x1800 135 0.957 5224.21 25.33 344105294 343590502 948626464 1623270835 2152382755 6103233 7680102643 1149882150 6153299 0 304619002 107855
linux_tuned 1 65536 2 0x1800 135 0.958 5218.33 25.48 343880762 343751466 955519299 1670714652 2136652633 6353411 52779455564 6422707287 42179163 0 8122951617 107819
linux_tuned 0 65536 4 0x1800 135 0.918 5447.61 24.71 344335960 344222704 938067945 1720497853 2096255053 6753970 7706212282 1118590541 10282637 0 571107490 98788
linux_tuned 1 65536 4 0x1800 135 0.96 5208.56 25.38 343713918 343912968 927331214 1610150765 2113531658 6072162 52290265990 6327578049 45545989 0 8234464338 97282
linux_tuned 0 65536 6 0x1800 135 0.909 5499.35 24.82 344986134 343858938 963058041 1903454464 2312075141 7200181 7984986206 1118645452 15409225 0 790160396 80362
linux_tuned 1 65536 6 0x1800 135 0.914 5472.28 24.92 345264712 343994608 947307171 1876714724 2280529869 7234219 49695209485 5988425798 48519704 0 8047969328 80724
linux_tuned 0 65536 8 0x1800 135 0.885 5652.77 23.92 344915182 344186894 950608603 1679041408 2037811875 6314135 8062903056 1086011321 19009475 0 933374199 82322
linux_tuned 1 65536 8 0x1800 135 0.891 5613.38 24.12 345120172 344216302 958626480 1712471292 2079888555 6663219 49462249232 5922766868 51751946 0 8119905816 81995
linux_tuned 0 65536 10 0x1800 135 0.906 5518.82 24.17 344894258 344606320 946716701 1518520677 1834832697 5988370 8802536003 1131650091 22959480 0 1093555989 80843
linux_tuned 1 65536 10 0x1800 135 0.879 5689.2 23.5 344425730 344611076 917143926 1492859745 1803796201 6496093 49383075284 5868996036 54210204 0 8163286997 78513
linux_tuned 0 65536 12 0x1800 135 0.873 5729.59 23.2 344403546 344381660 869067692 1414080426 1708210055 6118547 9126374064 1099244040 22827133 0 1091011737 68883
linux_tuned 1 65536 12 0x1800 135 0.91 5496.69 24.13 344650318 344434696 880580053 1437325764 1736667378 6336297 51613307443 6063716560 56796960 0 8462233120 72273
linux_tuned 0 65536 14 0x1800 135 0.937 5336.75 24.76 344530858 344279464 852189093 1402942401 1695092601 6038325 10269964429 1158726494 24160625 0 1154919229 64373
linux_tuned 1 65536 14 0x1800 135 0.885 5649.11 23.44 344313124 344216434 824853924 1358481000 1641412180 6253847 50877902506 5905370179 55393909 0 8245028171 60867
linux_tuned 0 65536 16 0x1800 135 0.906 5516.6 23.93 343838196 344047054 803676621 1345623148 1625898630 6319000 10618920045 1131754292 23652442 0 1130284520 54855
linux_tuned 1 65536 16 0x1800 135 0.925 5402.72 24.4 344184754 344116180 809630757 1348987590 1629949727 6268229 53860120077 6181094244 58035003 0 8632303719 56003
linux_tuned 0 65536 18 0x1800 135 0.943 5300.61 24.82 343905310 344151820 798371218 1354499983 1636600645 6210711 11578974329 1171826442 24547545 0 1172539098 51017
linux_tuned 1 65536 18 0x1800 135 0.94 5318.39 24.79 343905910 343815410 788834744 1329331836 1606138552 6543401 55097315206 6256998944 58822056 0 8740561452 50613
linux_tuned 0 65536 20 0x1800 135 1.019 4908.96 26.66 344074468 344086876 806115180 1381055666 1668710402 6131916 13191064419 1272491724 26722038 0 1275608670 49692
linux_tuned 1 65536 20 0x1800 135 0.955 5237.92 25.07 343876866 343943618 764157851 1294833546 1564457287 6348392 55772550310 6270891900 59013500 0 8762125190 46503
linux_tuned 0 65536 22 0x1800 135 1.013 4937.25 26.52 343588054 344016044 786107003 1353735717 1635574219 6342986 13647385630 1259722306 26515780 0 1265040117 44858
linux_tuned 1 65536 22 0x1800 135 0.944 5295.66 24.79 343627390 343849332 738500053 1257285810 1519067589 6570973 56443600974 6284775312 59194272 0 8783599680 41853
linux_tuned 0 65536 24 0x1800 135 0.986 5072.41 25.71 343639334 343832234 741123094 1253108133 1513475200 6059911 13911545571 1232808844 26009892 0 1240100256 40063
linux_tuned 1 65536 24 0x1800 135 0.966 5174.13 25.29 343573666 343733234 725708139 1235977365 1493120651 6567518 58653132342 6470966382 61002135 0 9045897816 39270
linux_tuned 0 65536 26 0x1800 135 0.984 5081.61 25.65 343501132 343802666 729611526 1240899002 1499416174 6051001 14346300900 1223951872 25878281 0 1233340329 36905
linux_tuned 1 65536 26 0x1800 135 1.014 4928.6 26.39 343794826 343786048 724295781 1239110033 1497282905 6457198 61566092710 6732980203 63536264 0 9414305564 38079
linux_tuned 0 65536 28 0x1800 135 1.046 4780.63 27.18 343652008 343687168 727379163 1239452684 1498393025 6011921 15865789330 1306757582 27698459 0 1318957403 36348
linux_tuned 1 65536 28 0x1800 135 1.026 4871.34 26.65 343519348 343771646 732392402 1257595886 1520528638 6502632 63640504543 6898618939 65163098 0 9647954316 35758
linux_tuned 0 65536 30 0x1800 135 1.078 4636.71 27.85 343424840 343724608 723276564 1240440214 1503618332 6102252 16895112159 1346239106 28561220 0 1359131658 35042
linux_tuned 1 65536 30 0x1800 135 1.151 4342.3 29.74 343921348 343924186 758459479 1297254164 1573658320 6351492 70914905665 7624331614 72066960 0 10662565536 37398
linux_tuned 0 65536 32 0x1800 135 1.14 4384.87 29.21 343526474 343722016 701941727 1192122416 1532084355 6074327 18246017724 1421089967 29943390 0 1424263760 34579
linux_tuned 1 65536 32 0x1800 135 1.141 4380.88 29.13 343217928 343699132 687413180 1180362791 1565353938 6493877 70725500510 7554645453 71350680 0 10549261490 34659
linux_tuned 0 65536 34 0x1800 135 1.172 4265.63 29.66 343530430 343721500 670380586 1124744388 1570613059 5837422 19173239092 1521290670 30709330 0 1459236180 33156
linux_tuned 1 65536 34 0x1800 135 1.209 4134.49 30.57 343672066 343641838 667077535 1126652475 1594047524 6408284 74739888321 7994612904 74941440 0 11072551840 34319
linux_tuned 0 65536 36 0x1800 135 1.213 4121.05 30.35 343696024 343484428 655116842 1096211333 1614919230 5824901 20302429133 1714241533 31905600 0 1515417740 32317
linux_tuned 1 65536 36 0x1800 135 1.219 4100.9 30.66 343554586 343703746 671612991 1133368258 1650404703 6304433 76540085604 8281102385 76397657 0 11277588490 32739
linux_tuned 0 65536 38 0x1800 135 1.286 3887.41 31.9 343734700 343564288 665701376 1116830281 1672313826 5873523 21939207483 2020735427 33946182 0 1611221553 32615
linux_tuned 1 65536 38 0x1800 135 1.256 3981.2 31.37 343513380 343633812 673921284 1134369766 1684593789 6308378 79475850337 8750961521 79022528 0 11656521104 32074
linux_tuned 0 65536 40 0x1800 135 1.274 3924.23 31.19 343293824 343514446 647494302 1087754053 1691009952 6059447 22096406198 2258265740 33782448 0 1602073158 30809
linux_tuned 1 65536 40 0x1800 135 1.334 3747.22 32.65 343263008 343593172 663730627 1126449981 1757435264 6132756 83687661552 9438931632 82965694 0 12228658288 32417
linux_tuned 0 65536 2 0x1900 135 0.931 5369.98 25.79 343950888 343872452 944743380 1727462074 2022198797 6538897 7364062361 1105893940 5714516 0 278942850 113477
linux_tuned 1 65536 2 0x1900 135 0.949 5271.3 26.1 343543694 343993670 931956404 1641823058 1914453763 6354491 51902433705 6319801414 41419803 0 7984554754 115055
linux_tuned 0 65536 4 0x1900 135 0.943 5301.73 25.74 343739786 344198296 915794179 1579850841 1917071854 5951356 7840182218 1141987571 10281549 0 574120632 101321
linux_tuned 1 65536 4 0x1900 135 0.946 5284.97 25.99 343592742 344319314 896096563 1624468510 1906898393 6291546 51128857620 6190093649 44362443 0 8044336058 99013
linux_tuned 0 65536 6 0x1900 135 0.907 5515.35 25.53 345191322 344017142 958977619 1929282455 2261205632 7342567 7883031858 1106406934 14773035 0 769078953 80484
linux_tuned 1 65536 6 0x1900 135 0.909 5498.58 25.61 344975442 343983782 953151149 1910314266 2238053424 7210854 49560171675 5973819742 48022137 0 8016731125 81095
linux_tuned 0 65536 8 0x1900 135 0.891 5613.31 24.97 344938876 344085350 947774606 1801696192 2103449663 6739478 8033193094 1085646934 18769280 0 925992145 82809
linux_tuned 1 65536 8 0x1900 135 0.895 5586.15 25.09 345018206 344101062 968260447 1850368597 2160829933 7312928 49949612452 5984203488 52063957 0 8196930618 82733
linux_tuned 0 65536 10 0x1900 135 0.866 5773.82 23.89 344773474 344742520 928205358 1507979814 1749227887 5991533 8384223614 1082718538 21961874 0 1046137526 78581
linux_tuned 1 65536 10 0x1900 135 0.897 5575.31 24.68 344737182 344579056 945793934 1536063831 1781857730 6282763 50271676027 5979207584 55223896 0 8316437332 80768
linux_tuned 0 65536 12 0x1900 135 0.892 5604.83 24.46 344419324 344314498 883763841 1449106810 1680671829 6273473 9219902896 1114701280 23145670 0 1106223415 70916
linux_tuned 1 65536 12 0x1900 135 0.893 5596.82 24.47 344547954 344385884 885484857 1455091712 1687922902 6377255 50990281156 5994804600 56149800 0 8365932180 71023
linux_tuned 0 65536 14 0x1900 135 0.933 5361.08 25.46 344332072 344177812 865945459 1442018814 1672768691 6119746 10209665063 1156145094 24103287 0 1152214440 64088
linux_tuned 1 65536 14 0x1900 135 0.934 5353.56 25.49 344397476 344213452 869440410 1451745471 1683924411 6481295 53632398666 6229231672 58428232 0 8697066696 64144
linux_tuned 0 65536 16 0x1900 135 0.924 5408.97 25.14 344201848 344115982 819674004 1382858909 1604054496 6338777 10826295257 1157530082 24189426 0 1155898416 55837
linux_tuned 1 65536 16 0x1900 135 0.92 5434.79 25.0 344182510 344122252 812535718 1369890789 1589019765 6365997 53225636565 6112178628 57385352 0 8535938060 55672
linux_tuned 0 65536 18 0x1900 135 0.931 5372.84 25.34 343624026 344056848 796236346 1376722163 1596888132 6254255 11391717604 1156353198 24220794 0 1156936248 50289
linux_tuned 1 65536 18 0x1900 135 0.931 5368.53 25.27 344064568 344096710 800587892 1371387163 1590747353 6377625 54213460999 6160520028 57908850 0 8605665456 50175
linux_tuned 0 65536 20 0x1900 135 1.021 4899.35 27.56 343909870 343987024 802108295 1373227728 1592847765 6209522 13018124469 1259592365 26449344 0 1262552675 49758
linux_tuned 1 65536 20 0x1900 135 1.008 4961.1 27.22 343995270 344005922 793808389 1359533718 1576562293 6464022 59229694338 6663677261 62706082 0 9310829124 49151
linux_tuned 0 65536 22 0x1900 135 1.015 4926.98 27.23 343911712 343816078 753332969 1283108792 1488374018 6268648 13582872645 1257132825 26458575 0 1262322750 45003
linux_tuned 1 65536 22 0x1900 135 1.007 4965.03 27.18 343714836 343998464 779202737 1355245409 1571591838 6361084 59936984530 6677568924 62890038 0 9332443845 44638
linux_tuned 0 65536 24 0x1900 135 1.012 4940.9 27.18 343698734 343743424 748570628 1279890946 1484687654 6167787 14183804185 1259883511 26577331 0 1267210034 41095
linux_tuned 1 65536 24 0x1900 135 0.985 5074.87 26.46 343711074 343754792 738267227 1267536182 1470440041 6568599 59621475683 6581221105 62038710 0 9199904640 40042
linux_tuned 0 65536 26 0x1900 135 1.04 4806.72 27.84 343977250 343814692 742159250 1274157086 1478043754 6158696 15039239584 1285848479 27185199 0 1295584551 39046
linux_tuned 1 65536 26 0x1900 135 0.976 5123.26 26.31 343541390 343802336 731345085 1259514986 1461002165 6594207 59582758903 6519336804 61514596 0 9115470584 36595
linux_tuned 0 65536 28 0x1900 135 1.011 4946.73 27.13 343489056 343731204 721346363 1238103738 1436567722 6105020 15207800986 1255121073 26601820 0 1266754538 35204
linux_tuned 1 65536 28 0x1900 135 1.009 4957.29 27.05 343641512 343731650 731987698 1258739652 1460802413 6669300 62591409067 6788322252 64120545 0 9493612225 35144
linux_tuned 0 65536 30 0x1900 135 1.078 4640.09 28.7 343641578 343698996 719001783 1238912334 1445772264 6106079 16763247561 1338305225 28394688 0 1351175028 35022
linux_tuned 1 65536 30 0x1900 135 1.076 4645.32 28.72 343706124 343727336 716697460 1241125488 1442614570 6461961 66070116174 7107155361 67174805 0 9939389523 35006
linux_tuned 0 65536 32 0x1900 135 1.137 4395.98 29.87 343370054 343710464 687081177 1177632600 1510427445 6126392 18116188236 1409667966 29772060 0 1416296948 34501
linux_tuned 1 65536 32 0x1900 135 1.167 4285.91 30.74 343758064 343761100 713422450 1223386859 1514238654 6437342 72181997654 7709583880 72847389 0 10770910421 35353
linux_tuned 0 65536 34 0x1900 135 1.203 4155.71 31.3 343461928 343542942 674884619 1140155897 1538737332 5856810 19664668703 1554134605 31531010 0 1498356160 34139
linux_tuned 1 65536 34 0x1900 135 1.198 4172.14 31.28 343158926 343725796 679195557 1165820395 1564668233 6359259 74000072594 7909384119 74221086 0 10966317246 33923
linux_tuned 0 65536 36 0x1900 135 1.22 4097.06 31.58 343290858 343644190 672121358 1134825723 1616536212 5958837 20440526420 1716373724 32150505 0 1527086660 32762
linux_tuned 1 65536 36 0x1900 135 1.221 4094.73 31.6 343221890 343653984 668158139 1132246143 1608313726 6144244 75864476599 8199611063 75739491 0 11180976151 32775
linux_tuned 0 65536 38 0x1900 135 1.299 3849.6 33.18 343503482 343574710 673893155 1141758339 1664317018 5878725 22045524187 2016888074 34134908 0 1620276552 32932
linux_tuned 1 65536 38 0x1900 135 1.239 4036.84 31.68 343395264 343597580 653944340 1115674783 1634383972 6158291 77944860778 8571149353 77514405 0 11434433535 31561
