sys i itr dvfs rapl read_5th read_10th read_50th read_90th read_95th read_99th measure_QPS target_QPS time joules rx_desc rx_bytes tx_desc tx_bytes instructions cycles ref_cycles llc_miss c1 c1e c3 c6 c7 num_interrupts
ebbrt_tuned 1 200 0xf00 95 55.9 67.1 145.7 222.3 236.0 253.2 399776.8 400000 20 1048.74 8646357 1357839325 22200343 2034746266 60916554096 121066888135 255134457999 272868951 0 0 0 0 835139 1562479
ebbrt_tuned 2 200 0xf00 95 53.6 63.5 142.4 218.6 229.4 248.7 399865.9 400000 20 1058.84 8639683 1356563099 22199705 2028414881 60379530464 122702454730 255885152666 267670614 0 0 0 0 1124197 1562459
ebbrt_tuned 1 200 0xf00 55 56.4 67.1 145.9 222.3 235.5 251.3 399768.8 400000 20 1046.66 8643560 1356962374 22192923 2027439188 61199753449 119704243882 247247548341 280853103 0 0 0 0 806558 1562463
ebbrt_tuned 2 200 0xf00 55 52.9 63.1 142.3 218.1 229.1 248.8 400210.9 400000 20 1055.75 8645936 1357976426 22221708 2035079998 60443801087 121264339218 251023997680 267862094 0 0 0 0 1055319 1562449
ebbrt_tuned 1 200 0xf00 135 64.2 78.1 155.0 227.7 244.1 270.5 599947.7 600000 20 1098.87 13128284 2045464046 33302827 3043356039 91411323523 164970226675 350204358411 417636159 0 0 0 0 551232 1562471
ebbrt_tuned 2 200 0xf00 135 61.4 75.9 152.3 224.9 241.1 267.8 600442.1 600000 20 1097.17 13126150 2045854397 33330037 3048116498 91319210569 163754807415 346658927973 399776786 0 0 0 0 605868 1562475
ebbrt_tuned 1 200 0xf00 95 68.5 82.2 157.1 229.2 246.2 272.8 600073.3 600000 20 1098.71 13135195 2045453134 33311417 3046787431 91281069166 162513240370 345551744078 401265078 0 0 0 0 506925 1562464
ebbrt_tuned 2 200 0xf00 95 56.5 67.7 144.6 219.3 230.8 250.8 599851.4 600000 20 1105.76 13079579 2041859840 33294937 3039645243 91422469958 167213589016 348323811854 410846043 0 0 0 0 909947 1562482
ebbrt_tuned 1 200 0xf00 55 60.8 73.9 149.9 223.4 238.8 264.8 599778.8 600000 20 1102.26 13094979 2042886226 33294321 3041667039 91074152167 165684627066 349870516588 405660764 0 0 0 0 756995 1562483
ebbrt_tuned 2 200 0xf00 55 58.7 71.5 148.1 221.6 235.7 260.7 599961.3 600000 20 1101.45 13097381 2043199762 33302574 3040518845 91656965833 165245856926 348263501975 403462504 0 0 0 0 724590 1562471
ebbrt_tuned 1 300 0xf00 135 58.9 75.1 195.9 312.7 327.6 355.4 199949.9 200000 20 998.43 4625967 695955494 11101430 1013599631 31976608714 76161690274 165485394245 151500069 0 0 0 0 986696 1041598
ebbrt_tuned 2 300 0xf00 135 59.3 75.5 194.7 313.5 328.5 356.7 199946.7 200000 20 992.87 4622979 695820418 11102790 1015445936 31986232073 74947610779 161936678339 148555207 0 0 0 0 970217 1041593
ebbrt_tuned 1 300 0xf00 95 59.4 75.3 196.3 313.2 328.3 356.7 200108.1 200000 20 994.2 4629103 697032002 11112626 1018520392 31972643502 73642469144 158701795677 148589479 0 0 0 0 905069 1041616
ebbrt_tuned 2 300 0xf00 95 58.6 74.7 194.6 312.3 327.6 355.8 199823.0 200000 20 997.45 4625099 696892266 11093476 1012537952 31957957488 75289415902 163420996823 145881045 0 0 0 0 971592 1041598
ebbrt_tuned 1 300 0xf00 55 58.5 74.3 195.9 312.9 328.1 356.5 200147.5 200000 20 995.94 4632859 697808327 11114382 1018247869 31980259661 74761536861 161374242682 147163351 0 0 0 0 962540 1041604
ebbrt_tuned 2 300 0xf00 55 58.3 74.3 195.9 314.0 328.8 357.2 200032.2 200000 20 995.27 4627171 697137879 11104038 1014332114 31988331211 74179034631 159618958957 146031521 0 0 0 0 946074 1041598
ebbrt_tuned 1 300 0xf00 135 67.6 84.3 202.4 316.4 331.5 362.2 400094.2 400000 20 1039.04 8734521 1362598564 22218840 2035740208 62296261499 111778798812 235269568083 277368277 0 0 0 0 607087 1041646
ebbrt_tuned 2 300 0xf00 135 66.9 83.0 202.1 314.4 330.0 359.7 400282.8 400000 20 1042.39 8732612 1363853922 22224047 2032383450 62272751052 114192241441 238177519042 276683604 0 0 0 0 658154 1041660
ebbrt_tuned 1 300 0xf00 95 65.6 82.2 200.3 312.9 328.1 357.0 399772.8 400000 20 1047.6 8714438 1361927219 22192943 2028601719 62377926230 118116675911 241369233841 284573954 0 0 0 0 947194 1041658
ebbrt_tuned 2 300 0xf00 95 72.4 89.6 206.9 319.3 334.7 365.6 400199.4 400000 20 1037.13 8744349 1363841797 22214989 2029793970 62261716064 110481538361 234390459850 279205455 0 0 0 0 431237 1041659
ebbrt_tuned 1 300 0xf00 55 66.3 83.9 201.5 313.7 329.7 361.0 400189.4 400000 20 1044.86 8734707 1363918847 22217786 2032003733 62294747175 116511833005 248160876574 280498253 0 0 0 0 726820 1041646
ebbrt_tuned 2 300 0xf00 55 60.6 76.7 195.5 309.8 325.7 352.8 399978.8 400000 20 1049.15 8715770 1360653557 22203766 2027299978 62288073181 118542794296 247819612230 275996031 0 0 0 0 942620 1041655
ebbrt_tuned 1 300 0xf00 135 70.5 87.6 200.7 311.9 328.8 360.1 599548.9 600000 20 1092.64 13297084 2055777513 33284451 3042667936 93331321013 158228814028 324963829004 417039748 0 0 0 0 596662 1041649
ebbrt_tuned 2 300 0xf00 135 80.7 100.0 213.5 323.0 342.8 368.0 599703.3 600000 20 1088.1 13336821 2058325843 33287775 3039029829 93231457813 152910057126 316666542463 403766107 0 0 0 0 386242 1041643
ebbrt_tuned 1 300 0xf00 95 88.7 107.9 219.5 325.2 345.6 375.8 600011.5 600000 20 1089.0 13360635 2059377028 33306115 3043149625 93361126749 153489996840 318775255307 403503704 0 0 0 0 336529 1041659
ebbrt_tuned 2 300 0xf00 95 82.2 99.3 209.8 318.3 336.2 365.3 600124.4 600000 20 1092.75 13342735 2059037702 33313393 3046721355 93552351612 157265532117 320916726493 425476360 0 0 0 0 407090 1041646
ebbrt_tuned 1 300 0xf00 55 90.9 108.5 219.8 325.0 346.0 378.4 600406.4 600000 20 1082.94 13377694 2061744247 33329861 3048730930 93636601023 153185490156 318270768610 419948639 0 0 0 0 328284 1041654
ebbrt_tuned 2 300 0xf00 55 78.0 98.3 211.5 320.4 339.1 367.7 600000.0 600000 20 1089.49 13349419 2058987029 33307660 3043042629 93447692764 154881803612 321098608722 420665448 0 0 0 0 448721 1041647
ebbrt_tuned 1 400 0xf00 135 63.7 85.1 247.7 404.8 426.7 444.4 200045.8 200000 20 987.96 4576982 693275120 11108806 1015430882 31756876000 67573647054 141200608790 146574594 0 0 0 0 1027008 781235
ebbrt_tuned 2 400 0xf00 135 67.5 88.8 250.0 405.2 427.5 445.4 199889.3 200000 20 989.68 4571618 693805226 11097972 1012735344 31658432159 70473170520 154132705723 137200207 0 0 0 0 1021864 781243
ebbrt_tuned 1 400 0xf00 95 65.0 86.6 249.6 405.6 427.4 444.8 200091.3 200000 20 990.51 4577769 693444620 11107485 1014944975 31733644876 68935962994 150082729573 144329064 0 0 0 0 995573 781230
ebbrt_tuned 2 400 0xf00 95 66.1 86.2 247.4 405.1 426.8 444.2 199949.3 200000 20 994.17 4578866 694258449 11102961 1016973118 31787661476 73094028953 158842240183 143182170 0 0 0 0 1181730 781240
ebbrt_tuned 1 400 0xf00 55 66.7 87.2 250.9 405.6 427.5 445.0 200015.8 200000 20 989.83 4578380 694874821 11105997 1015159576 31729583060 71242972991 155671677433 137939546 0 0 0 0 1113155 781237
ebbrt_tuned 2 400 0xf00 55 65.3 86.2 248.7 406.3 427.5 444.4 200065.4 200000 20 991.84 4576414 693530430 11106202 1014023856 31850106256 71388246403 153958546542 148994568 0 0 0 0 1123092 781234
ebbrt_tuned 1 400 0xf00 135 68.0 88.7 247.2 397.7 421.7 444.6 400135.6 400000 20 1051.22 8798500 1367252599 22215373 2035198348 62423514526 123112567725 261102144003 281913030 0 0 0 0 1316644 781248
ebbrt_tuned 2 400 0xf00 135 75.7 98.8 256.7 404.4 429.6 467.0 400116.6 400000 20 1043.91 8815498 1369308674 22214329 2033775954 62378285746 116445157268 248066479573 283659180 0 0 0 0 853652 781239
ebbrt_tuned 1 400 0xf00 95 73.9 96.0 254.9 400.9 425.4 453.5 399784.0 400000 20 1043.03 8803868 1367411630 22198117 2032474206 62275460838 116393026769 242869500295 273259927 0 0 0 0 949753 781241
ebbrt_tuned 2 400 0xf00 95 68.7 90.0 247.9 397.7 421.1 443.8 400249.0 400000 20 1047.14 8804422 1368195350 22221773 2030272392 62404891979 117680369595 247837381168 279633618 0 0 0 0 1200085 781244
ebbrt_tuned 1 400 0xf00 55 79.1 102.0 256.5 405.0 429.2 462.8 400104.2 400000 20 1035.98 8814706 1368083053 22213717 2030648831 62232075573 109429278072 230259804453 276048123 0 0 0 0 718264 781242
ebbrt_tuned 2 400 0xf00 55 68.5 90.1 246.7 397.8 421.8 444.9 400132.4 400000 20 1048.4 8800913 1367461640 22212857 2031023084 62249299494 123010082730 268980894598 264489985 0 0 0 0 1356700 781246
ebbrt_tuned 1 400 0xf00 135 80.3 105.5 260.9 403.9 430.4 471.2 600350.2 600000 20 1106.83 13501240 2066854569 33323420 3044357770 93865840057 166318343801 347543280798 414006570 0 0 0 0 1156148 781237
ebbrt_tuned 2 400 0xf00 135 80.6 106.1 259.6 400.3 427.3 469.3 600200.3 600000 20 1090.93 13510769 2070507921 33317177 3047416348 93658188142 156347267948 323973491996 404664837 0 0 0 0 865830 781240
ebbrt_tuned 1 400 0xf00 95 84.5 108.2 259.5 401.2 427.5 466.3 599886.5 600000 20 1099.52 13490309 2067641686 33298306 3043078176 93584175304 160512309277 332138773988 412704960 0 0 0 0 1022101 781239
ebbrt_tuned 2 400 0xf00 95 98.2 121.5 273.8 413.0 437.5 478.9 599797.2 600000 20 1092.52 13532853 2070914947 33292953 3043816799 93646440206 155431980228 321769491706 415287733 0 0 0 0 612998 781241
ebbrt_tuned 1 400 0xf00 55 94.3 116.2 267.0 410.1 435.1 475.8 600016.1 600000 20 1091.72 13518365 2068888559 33303864 3038562264 93645119208 155435858379 321495080482 415410007 0 0 0 0 617034 781242
ebbrt_tuned 2 400 0xf00 55 86.0 109.7 260.6 399.5 426.0 466.5 599650.6 600000 20 1095.77 13490260 2064301361 33281000 3034708198 93445933148 158955720556 329736813898 411263128 0 0 0 0 925096 781238
ebbrt_tuned 1 50 0x1100 135 41.0 43.4 62.1 86.7 92.9 103.8 199856.2 200000 20 1093.86 5166251 729173144 11095434 1013647818 32747333916 94535592600 189923931291 160843176 0 0 0 0 472653 5221529
ebbrt_tuned 2 50 0x1100 135 41.5 43.9 62.9 87.2 93.5 104.4 200033.4 200000 20 1093.7 5148745 728158219 11107712 1014561421 32729651082 94689090164 190221383479 161372003 0 0 0 0 472528 5223346
ebbrt_tuned 2 50 0x1100 95 41.4 43.7 62.5 87.2 93.5 104.1 200062.0 200000 20 1093.51 5154892 729270709 11110994 1018477681 32812725896 94890048953 190596176057 160858414 0 0 0 0 473325 5224661
ebbrt_tuned 1 50 0x1100 55 41.1 43.4 62.1 86.8 93.1 104.1 200141.8 200000 20 1096.12 5163878 730101542 11113491 1017113938 32832588601 95190638920 191052850396 163225231 0 0 0 0 471654 5225276
ebbrt_tuned 2 50 0x1100 55 41.9 44.4 63.1 87.6 94.0 104.5 199972.3 200000 20 1098.45 5164141 728290112 11101796 1014616696 32841132627 95879295473 192276156236 165926411 0 0 0 0 472858 5229596
ebbrt_tuned 1 50 0x1100 135 42.0 45.2 65.9 88.1 94.6 105.3 400414.7 400000 20 1168.68 8567300 1352996225 22233232 2032421930 60623844061 140233091646 266866569616 273374450 0 0 0 0 498674 6033477
ebbrt_tuned 2 50 0x1100 135 42.0 45.4 66.0 87.9 94.3 105.3 400019.5 400000 20 1169.51 8561223 1351998360 22207024 2028239444 60771125457 141874849414 269244744776 278975628 0 0 0 0 500769 6035569
ebbrt_tuned 1 50 0x1100 95 41.3 44.5 65.3 87.4 93.9 105.2 400307.9 400000 20 1172.65 8566708 1353948315 22226396 2035505222 60812706005 143478933207 271560862314 286362823 0 0 0 0 496830 6034981
ebbrt_tuned 2 50 0x1100 95 40.8 44.0 64.6 86.8 92.8 103.9 400003.7 400000 20 1172.08 8565203 1352649343 22209396 2032445844 60898426676 142752257885 270656496067 284853658 0 0 0 0 500758 6035920
ebbrt_tuned 1 50 0x1100 55 41.6 44.8 65.5 87.5 93.9 104.8 400004.4 400000 20 1169.26 8561143 1352227640 22212808 2035171775 60735703109 141404730783 268733618152 277761587 0 0 0 0 501414 6035221
ebbrt_tuned 2 50 0x1100 55 41.0 44.2 64.8 87.0 93.3 104.7 399843.2 400000 20 1166.01 8558614 1352182403 22198656 2030720475 60720891762 141257915082 268127783009 285185276 0 0 0 0 499991 6033383
ebbrt_tuned 1 50 0x1100 135 41.6 45.0 65.2 86.4 92.1 104.1 599741.8 600000 20 1236.1 12691854 2017036040 33287660 3036908119 90465541109 188037119801 339024867981 412581814 0 0 0 0 567761 6204518
ebbrt_tuned 2 50 0x1100 135 41.0 44.3 64.9 86.1 91.7 103.2 599989.5 600000 20 1236.73 12698468 2019184302 33304144 3040766718 90473683771 186951184856 337323124810 410709775 0 0 0 0 566512 6204331
ebbrt_tuned 1 50 0x1100 95 41.1 44.4 64.8 86.2 91.9 103.6 599961.5 600000 20 1238.26 12702215 2019761528 33301078 3037462473 90530631662 188398045279 339326237141 412643122 0 0 0 0 566806 6204827
ebbrt_tuned 2 50 0x1100 95 41.2 44.5 64.9 86.3 91.9 103.5 599872.9 600000 20 1238.19 12701010 2020413313 33301856 3048754447 90671350748 188917284907 340036572421 424416413 0 0 0 0 566473 6204705
ebbrt_tuned 1 50 0x1100 55 41.6 45.0 65.2 86.4 92.1 104.1 599807.2 600000 20 1238.17 12700486 2019899348 33299404 3046537609 90836924810 188884346523 340376705127 416612540 0 0 0 0 568527 6204761
ebbrt_tuned 2 50 0x1100 55 41.4 44.8 64.8 86.0 91.4 103.6 600060.4 600000 20 1239.78 12703730 2020643617 33309412 3043986199 91022491272 191222790848 343628691148 426341177 0 0 0 0 568790 6205026
ebbrt_tuned 1 100 0x1100 135 45.4 51.4 91.0 133.0 140.3 153.6 199968.0 200000 20 1081.23 4923317 714942227 11106325 1019972550 31865066903 86531156346 177173592815 151636522 0 0 0 0 598828 3043290
ebbrt_tuned 2 100 0x1100 135 45.7 51.7 91.6 133.7 140.8 154.0 200082.9 200000 20 1081.21 4924197 714407310 11108490 1016032920 31831167649 86267297845 176766508824 147920998 0 0 0 0 597524 3043422
ebbrt_tuned 1 100 0x1100 95 45.8 51.8 91.7 133.1 140.4 153.8 200165.3 200000 20 1082.43 4927433 715208924 11112989 1014278189 31867904855 86730215547 177606481847 149448961 0 0 0 0 598275 3043336
ebbrt_tuned 2 100 0x1100 95 45.5 51.4 91.2 132.9 140.5 153.8 199866.8 200000 20 1082.43 4919501 714857479 11099621 1017733672 31847220512 86877680320 177763784894 152246045 0 0 0 0 594926 3042562
ebbrt_tuned 1 100 0x1100 55 45.0 51.0 91.6 133.2 140.4 153.8 200030.1 200000 20 1081.54 4915356 714628134 11109343 1015522423 31833425341 86805436258 177743581290 149310600 0 0 0 0 599319 3043119
ebbrt_tuned 1 100 0x1100 135 46.6 53.1 92.6 133.2 140.6 154.6 400109.7 400000 20 1151.25 8564030 1353032916 22212200 2031361973 60576609833 134930930060 264422950997 272935068 0 0 0 0 726141 3120523
ebbrt_tuned 2 100 0x1100 135 45.9 52.3 91.7 131.9 139.8 154.0 400151.7 400000 20 1146.63 8562152 1353372632 22214906 2029760805 60556471567 133895720063 262960446400 270383072 0 0 0 0 724749 3120463
ebbrt_tuned 1 100 0x1100 95 45.3 51.7 91.0 131.3 139.5 153.6 399961.8 400000 20 1151.95 8562546 1352635600 22206963 2031911726 60724522413 135604069655 265481746304 278200098 0 0 0 0 731297 3120478
ebbrt_tuned 2 100 0x1100 95 45.4 51.9 91.3 131.2 139.5 153.8 399956.8 400000 20 1154.36 8566304 1353276784 22209196 2034539513 60648551136 135282043434 264759956459 277749451 0 0 0 0 729601 3120513
ebbrt_tuned 1 100 0x1100 55 46.0 52.4 91.7 131.8 140.0 154.1 399816.8 400000 20 1155.48 8555842 1351535403 22195795 2026697593 60610775020 136057983275 266577385415 275438953 0 0 0 0 730312 3120610
ebbrt_tuned 2 100 0x1100 55 46.4 52.8 92.3 132.4 140.4 154.6 399827.5 400000 20 1154.66 8567850 1353375587 22201684 2035785485 60677732173 135952257279 265928648339 274501992 0 0 0 0 732337 3120535
ebbrt_tuned 1 100 0x1100 135 46.0 52.3 91.1 131.0 139.6 155.3 599879.3 600000 20 1220.72 12811150 2026809620 33299186 3041951326 90647246239 182853877415 344016008072 413603411 0 0 0 0 838388 3124646
ebbrt_tuned 2 100 0x1100 135 45.4 51.5 90.0 129.7 138.7 154.4 599919.2 600000 20 1222.02 12804966 2025697811 33304797 3049567496 90341821815 181376236203 339095224185 406838376 0 0 0 0 856901 3124681
ebbrt_tuned 1 100 0x1100 95 45.4 51.8 91.0 130.0 138.8 153.8 598812.7 600000 20 1209.54 11929832 1978849688 32294828 2990277084 86341598748 172802036475 324907272769 377294013 0 0 0 0 813211 3123248
ebbrt_tuned 2 100 0x1100 95 46.3 52.5 91.7 130.9 139.7 154.9 599998.9 600000 20 1220.05 12811909 2027344505 33310935 3047711358 90440087192 181582512073 341762821462 410077743 0 0 0 0 836970 3124614
ebbrt_tuned 1 100 0x1100 55 46.1 52.3 91.2 130.9 139.4 154.5 599902.3 600000 20 1219.75 12809397 2025362860 33296244 3040464347 90438857517 181780916323 342097323209 408675795 0 0 0 0 838965 3124635
ebbrt_tuned 2 100 0x1100 55 45.9 52.1 90.8 130.8 139.4 154.4 599857.6 600000 20 1223.63 12807350 2027706529 33299631 3048946640 90332921618 181916838765 339729375073 406281440 0 0 0 0 853270 3124644
ebbrt_tuned 1 200 0x1100 135 52.4 62.9 143.0 221.2 233.9 249.6 200238.8 200000 20 1065.2 4722434 703883293 11119991 1020730082 31136346319 78531565400 160276167861 143733852 0 0 0 0 889622 1560999
ebbrt_tuned 2 200 0x1100 135 52.6 62.8 142.7 221.5 234.1 249.5 200039.8 200000 20 1057.58 4718673 702319050 11105451 1016342500 31170395953 77246412911 157994946110 143056913 0 0 0 0 890141 1561063
ebbrt_tuned 1 200 0x1100 95 52.8 63.1 143.9 221.7 234.2 249.4 199903.8 200000 20 1064.64 4717173 700770852 11097105 1009938456 31137165762 77807665156 158770927240 145393846 0 0 0 0 885502 1560989
ebbrt_tuned 2 200 0x1100 95 52.6 63.4 144.4 222.4 235.2 249.8 199912.9 200000 20 1064.55 4719174 701862433 11100095 1016412741 31108777223 78001936909 159424934486 143701506 0 0 0 0 895594 1561097
ebbrt_tuned 1 200 0x1100 55 52.5 62.7 142.4 221.3 234.1 249.6 199910.8 200000 20 1062.89 4721477 702868894 11099173 1012938335 31031253097 77223649887 157905311779 141150758 0 0 0 0 883077 1561010
ebbrt_tuned 2 200 0x1100 55 52.6 62.4 143.2 221.6 234.6 249.7 200079.1 200000 20 1063.04 4724470 703358892 11112857 1020847982 31118554762 77675110355 158636842985 143483843 0 0 0 0 891573 1561053
ebbrt_tuned 1 200 0x1100 135 52.6 62.5 142.4 218.8 229.6 248.8 399989.8 400000 20 1135.1 8644377 1356352976 22206724 2030822771 60344693812 126697448686 243951982309 264563577 0 0 0 0 1168412 1562444
ebbrt_tuned 2 200 0x1100 135 57.1 69.7 147.4 223.3 237.6 258.6 399985.3 400000 20 1110.77 8649067 1356514359 22206247 2029214773 60902703825 123053483366 246577711416 272066127 0 0 0 0 786958 1562458
ebbrt_tuned 1 200 0x1100 95 54.4 65.5 143.6 220.7 233.4 250.9 399773.9 400000 20 1118.08 8641716 1356203601 22192349 2026922460 60618043632 124192691955 239634623346 279896332 0 0 0 0 865387 1562457
ebbrt_tuned 2 200 0x1100 95 56.2 67.3 145.7 222.5 236.2 251.5 400120.7 400000 20 1112.64 8650473 1357921325 22210923 2027503935 61058483578 121209309387 229273620187 276528346 0 0 0 0 732275 1562464
ebbrt_tuned 1 200 0x1100 55 54.6 65.0 144.4 220.8 233.2 249.9 400374.5 400000 20 1114.94 8652109 1358884087 22228048 2032666262 61309007980 124064715914 237812377258 277931820 0 0 0 0 866727 1562451
ebbrt_tuned 2 200 0x1100 55 53.5 63.7 142.8 218.5 229.0 248.7 399927.0 400000 20 1119.48 8640831 1356674112 22200851 2025675277 60467975260 123629595028 242343711329 270830600 0 0 0 0 1021697 1562464
ebbrt_tuned 1 200 0x1100 135 59.5 73.1 149.1 223.4 238.7 265.0 599851.1 600000 20 1169.08 13105635 2044668390 33296957 3045376757 91495684772 168100753385 332659343447 403748843 0 0 0 0 681520 1562468
ebbrt_tuned 2 200 0x1100 135 65.0 78.2 155.4 227.4 243.1 268.8 600065.1 600000 20 1169.28 13115303 2043833340 33306073 3043031214 91338926935 169162251886 333013804009 411436775 0 0 0 0 614171 1562456
ebbrt_tuned 1 200 0x1100 95 60.6 73.5 149.9 224.7 240.3 265.5 600103.1 600000 20 1171.26 13113538 2045233521 33311897 3045554525 91582924252 171135385510 332993846847 417937321 0 0 0 0 637781 1562484
ebbrt_tuned 2 200 0x1100 95 61.8 74.5 151.2 224.9 239.8 263.4 599937.6 600000 20 1166.41 13107055 2044111344 33301798 3045309599 91279912529 166026913013 327095816813 407247525 0 0 0 0 584976 1562470
ebbrt_tuned 1 200 0x1100 55 61.7 74.8 151.7 224.9 240.7 266.3 600010.0 600000 20 1166.79 13112036 2044674743 33307934 3044307463 91356691490 168369201415 331231514672 413038985 0 0 0 0 628414 1562483
ebbrt_tuned 2 200 0x1100 55 60.7 73.7 150.4 224.6 239.8 263.2 600216.6 600000 20 1181.1 13105515 2044188626 33321711 3046029661 91824212610 172709414075 328117417184 415779692 0 0 0 0 785786 1562472
ebbrt_tuned 1 300 0x1100 135 57.8 74.2 196.3 313.5 327.9 355.5 199936.9 200000 20 1054.65 4630301 696648577 11101879 1015664410 32006300005 76704012836 157189965444 146155618 0 0 0 0 980616 1041607
ebbrt_tuned 2 300 0x1100 135 58.2 73.5 194.9 313.1 328.1 356.3 199717.4 200000 20 1055.37 4623046 695246931 11090290 1014345411 31915367757 77059506411 158241780161 145140703 0 0 0 0 990791 1041603
ebbrt_tuned 1 300 0x1100 95 57.8 74.2 195.0 312.4 327.2 354.7 200193.4 200000 20 1052.11 4626800 697047596 11113690 1013970941 31921007441 75304134587 153363489742 143078941 0 0 0 0 937679 1041609
ebbrt_tuned 2 300 0x1100 95 58.6 74.7 195.2 313.3 328.2 356.4 200163.5 200000 20 1051.78 4626757 696887813 11114960 1015912864 32007346049 75447160886 153916899874 147452241 0 0 0 0 929737 1041616
ebbrt_tuned 1 300 0x1100 55 57.5 73.8 195.0 312.2 327.5 355.4 199936.8 200000 20 1053.36 4626734 697069999 11104583 1019555487 31961913227 75901519944 156153641309 143981420 0 0 0 0 969268 1041601
ebbrt_tuned 2 300 0x1100 55 58.1 73.7 195.5 313.4 328.1 356.4 199827.8 200000 20 1057.44 4623362 696697085 11095272 1016510304 31958079976 76733002467 157031540300 145741779 0 0 0 0 980443 1041604
ebbrt_tuned 1 300 0x1100 135 63.8 80.5 199.0 314.4 330.1 360.1 400105.3 400000 20 1106.13 8720194 1361279061 22210110 2029776527 62424699254 120018878046 226757397081 282513235 0 0 0 0 848309 1041654
ebbrt_tuned 2 300 0x1100 135 63.4 79.1 197.0 312.6 328.5 358.1 399670.6 400000 20 1108.28 8712301 1361026721 22188489 2026349301 62212670319 121103905060 235705009231 279807927 0 0 0 0 910147 1041654
ebbrt_tuned 1 300 0x1100 95 61.5 77.6 197.2 312.0 327.4 355.8 399951.6 400000 20 1104.93 8717125 1362110537 22205523 2032657444 62257864333 117587647820 224929880852 277360556 0 0 0 0 900624 1041647
ebbrt_tuned 2 300 0x1100 95 68.0 84.3 202.1 316.2 331.5 361.5 400062.8 400000 20 1092.83 8732540 1363136743 22211342 2027186580 62236638607 113476685602 223068957261 277486507 0 0 0 0 550338 1041660
ebbrt_tuned 1 300 0x1100 55 73.7 89.6 207.5 319.4 334.9 363.9 400112.8 400000 20 1096.95 8737536 1364597990 22220138 2035882920 62295499976 115421642865 220584992740 271396448 0 0 0 0 483757 1041656
ebbrt_tuned 2 300 0x1100 55 64.4 82.2 199.8 314.1 329.7 360.3 400359.9 400000 20 1095.35 8739497 1364100748 22225899 2029580501 62408622456 115823121147 230177703800 282149048 0 0 0 0 655299 1041661
ebbrt_tuned 1 300 0x1100 135 90.0 108.9 222.3 327.9 349.0 379.0 600037.9 600000 20 1152.04 13377256 2060416859 33307143 3048048100 93680501512 157087553544 301444965275 419785792 0 0 0 0 293258 1041643
ebbrt_tuned 2 300 0x1100 135 86.8 104.4 220.0 327.8 348.3 375.4 599754.4 600000 20 1152.11 13351031 2059444443 33290041 3042807639 93797957797 159461250696 305639861878 431402028 0 0 0 0 327818 1041642
ebbrt_tuned 1 300 0x1100 95 66.8 84.3 201.3 310.7 327.8 358.7 600113.1 600000 20 1169.25 13293425 2056720041 33313687 3046432290 93771847619 167534490619 315684356601 424602508 0 0 0 0 859900 1041644
ebbrt_tuned 2 300 0x1100 95 90.1 108.3 221.2 327.9 349.1 379.6 600251.3 600000 20 1152.4 13372420 2060820842 33315141 3045066111 93588091298 156337444350 300050942467 414559559 0 0 0 0 298831 1041647
ebbrt_tuned 1 300 0x1100 55 73.9 91.1 207.3 319.4 335.4 365.4 600115.7 600000 20 1155.89 13320650 2056257669 33308233 3037705134 93533308198 160387101014 305236250956 417542787 0 0 0 0 492226 1041655
ebbrt_tuned 2 300 0x1100 55 86.3 104.7 218.3 326.3 347.1 374.9 599944.8 600000 20 1158.74 13343062 2058962294 33302716 3044167056 93632622540 160503376549 308564289651 427569983 0 0 0 0 478181 1041654
ebbrt_tuned 1 400 0x1100 135 63.3 83.7 247.8 403.2 425.4 443.6 200030.4 200000 20 1048.34 4579521 693695216 11105437 1014159552 31828651643 72320999511 146376397478 143183758 0 0 0 0 1214248 781243
ebbrt_tuned 2 400 0x1100 135 65.3 85.8 248.9 404.3 426.2 443.8 199830.8 200000 20 1036.97 4573994 693462657 11094733 1014893926 31723960506 69913031627 143938371277 143203807 0 0 0 0 997051 781234
ebbrt_tuned 1 400 0x1100 95 62.8 83.5 247.3 402.8 424.8 443.1 199903.7 200000 20 1046.22 4575026 693775752 11098700 1014977231 31693544206 73085348308 153933168642 138097317 0 0 0 0 1174258 781237
ebbrt_tuned 2 400 0x1100 95 65.3 86.2 247.2 404.1 426.3 444.3 199947.1 200000 20 1048.73 4577294 692537896 11101549 1015293001 31746567706 74369493280 153622526268 144456025 0 0 0 0 1144754 781244
ebbrt_tuned 1 400 0x1100 55 63.7 83.4 246.9 403.8 425.8 443.8 200032.2 200000 20 1043.97 4579586 693978718 11105852 1014936080 31767202901 71322633421 144097931713 145399694 0 0 0 0 1057503 781235
ebbrt_tuned 2 400 0x1100 55 64.2 84.8 249.1 405.1 426.9 444.4 199994.2 200000 20 1045.77 4578206 694263806 11107828 1020697107 31791398705 70139293549 139526840179 142321770 0 0 0 0 1077967 781236
ebbrt_tuned 1 400 0x1100 135 70.7 93.3 251.3 401.3 425.0 445.5 400008.5 400000 20 1113.02 8799197 1366543830 22207113 2027355317 62425135112 123159869510 250033859612 287595864 0 0 0 0 1269445 781247
ebbrt_tuned 2 400 0x1100 135 77.1 100.2 254.9 403.3 428.4 464.0 399950.8 400000 20 1101.04 8815758 1367771607 22207730 2033332188 62316405533 117607988364 238368497034 280282828 0 0 0 0 834871 781238
